title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
Union Pacific (UNP ) Trading Near $85.30 Resistance Level,urn:contentItem:5JXR-ST11-JDN4-T1P0-00000-00,2016-06-03,"June 3, 2016 Friday",144,3,U.S. Federal,2016-06-03,Fresh Brewed Media,,News,Available,345147,FRBREW2016,227 words,,227,English,71
Union Pacific Co. (UNP) Stake Decreased by Chesley Taft Associates LLC,urn:contentItem:5JYT-K8P1-JCMN-Y32D-00000-00,2016-06-08,"June 8, 2016 Wednesday",144,4,U.S. Federal; Massachusetts,2016-06-08,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,1058 words,Hanz Christensen,1058,English,71
Potential Union Pacific (UNP ) Trade Has 4.77% Downside Protection,urn:contentItem:5K01-KX41-JDN4-T1X0-00000-00,2016-06-09,"June 9, 2016 Thursday",144,5,U.S. Federal,2016-06-09,Fresh Brewed Media,,News,Available,345147,FRBREW2016,236 words,,236,English,71
Cohen Capital Management Inc. Maintains Stake in Union Pacific Co. (UNP),urn:contentItem:5JY2-81T1-JCMN-Y1YR-00000-00,2016-06-05,"June 5, 2016 Sunday",144,6,U.S. Federal,2016-06-05,Watchlist News,Kyle Jackson,News,Available,484299,AMCN-135127,972 words,Kyle Jackson,972,English,71
Union Pacific (UNP ) Showing Bullish Technicals With Resistance At $87.85,urn:contentItem:5JYK-NJ51-F146-H4FB-00000-00,2016-06-07,"June 7, 2016 Tuesday",144,7,U.S. Federal,2016-06-07,Fresh Brewed Media,,News,Available,345147,FRBREW2016,226 words,,226,English,71
Union Pacific Co. (UNP) Stake Raised by Carroll Financial Associates Inc.,urn:contentItem:5JXV-9891-JCMN-Y2C7-00000-00,2016-06-04,"June 4, 2016 Saturday",144,8,U.S. Federal; International; South Carolina,2016-06-04,DailyPolitical,Stacy Sanders,News,Available,484233,AMCN-116307,939 words,Stacy Sanders,939,English,71
Union Pacific Co. (UNP) Position Raised by Duncker Streett Co. Inc.,urn:contentItem:5JYK-N3C1-JCMN-Y3RV-00000-00,2016-06-07,"June 7, 2016 Tuesday",144,9,U.S. Federal; Massachusetts,2016-06-07,DailyPolitical,Trevor Kearing,News,Available,484233,AMCN-116307,1035 words,Trevor Kearing,1035,English,71
Union Pacific Co. (UNP) Stake Increased by Hills Bank Trust Co.,urn:contentItem:5JYT-K8P1-JCMN-Y1W4-00000-00,2016-06-08,"June 8, 2016 Wednesday",143,10,U.S. Federal,2016-06-08,DailyPolitical,Patrick Bannon,News,Available,484233,AMCN-116307,1023 words,Patrick Bannon,1023,English,71
Union Pacific (UNP ) Trading Near $89.11 Resistance Level,urn:contentItem:5K1H-D5X1-F146-H4V2-00000-00,2016-06-16,"June 16, 2016 Thursday",146,1,U.S. Federal,2016-06-16,Fresh Brewed Media,,News,Available,345147,FRBREW2016,308 words,,308,English,42
Potential Union Pacific (UNP ) Trade Has 5.03% Downside Protection,urn:contentItem:5K07-K2W1-JDN4-T49N-00000-00,2016-06-10,"June 10, 2016 Friday",145,2,U.S. Federal,2016-06-10,Fresh Brewed Media,,News,Available,345147,FRBREW2016,245 words,,245,English,42
Potential Union Pacific (UNP ) Trade Has 3.44% Downside Protection,urn:contentItem:5K13-FV21-F146-H086-00000-00,2016-06-14,"June 14, 2016 Tuesday",145,3,U.S. Federal,2016-06-14,Fresh Brewed Media,,News,Available,345147,FRBREW2016,244 words,,244,English,42
Union Pacific (UNP ) Stock Initiated at Oppenheimer,urn:contentItem:5K1H-D6N1-JCHV-V2SF-00000-00,2016-06-16,"June 16, 2016 Thursday",145,4,U.S. Federal; International; New York,2016-06-16,TheStreet.com,Amanda Gomez,News,Available,220623,TSC2016,251 words,Amanda Gomez,251,English,42
Manchester Capital Management LLC Cuts Position in Union Pacific Co. (UNP),urn:contentItem:5K19-DJ41-JCMN-Y4XT-00000-00,2016-06-15,"June 15, 2016 Wednesday",144,5,U.S. Federal,2016-06-15,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,953 words,Shane Hupp,953,English,42
Aperio Group LLC Raises Stake in Union Pacific Co. (UNP),urn:contentItem:5K0B-36H1-F03R-N0MG-00000-00,2016-06-11,"June 11, 2016 Saturday",144,6,U.S. Federal,2016-06-11,DailyPolitical,Latisha Jones,News,Available,484233,AMCN-116307,931 words,Latisha Jones,931,English,42
Union Pacific (UNP ) Showing Bullish Technicals With Support At $87.79,urn:contentItem:5K0W-GMY1-JDN4-T1YM-00000-00,2016-06-13,"June 13, 2016 Monday",144,7,U.S. Federal,2016-06-13,Fresh Brewed Media,,News,Available,345147,FRBREW2016,215 words,,215,English,42
Addenda Capital Inc. Decreases Stake in Union Pacific Co. (UNP),urn:contentItem:5K19-DJ41-JCMN-Y4DY-00000-00,2016-06-15,"June 15, 2016 Wednesday",144,8,U.S. Federal,2016-06-15,DailyPolitical,Jeff Wilder,News,Available,484233,AMCN-116307,951 words,Jeff Wilder,951,English,42
"Virginia Retirement System Buys Shares of 215,749 Union Pacific Co. (UNP)",urn:contentItem:5K0J-26F1-F03R-N395-00000-00,2016-06-12,"June 12, 2016 Sunday",144,9,U.S. Federal; Virginia,2016-06-12,Zolmax.com,Alphonse Anthony,News,Available,484302,AMCN-116308,845 words,Alphonse Anthony,845,English,42
Union Pacific Co. (UNP) Position Held by Granite Investment Partners LLC,urn:contentItem:5K04-7KM1-F03R-N430-00000-00,2016-06-10,"June 10, 2016 Friday",144,10,U.S. Federal,2016-06-10,DailyPolitical,Patrick Bannon,News,Available,484233,AMCN-116307,977 words,Patrick Bannon,977,English,42
Traders Sell Union Pacific Co. (UNP) on Strength (UNP),urn:contentItem:5K1S-K211-F03R-N108-00000-00,2016-06-18,"June 18, 2016 Saturday",146,1,U.S. Federal,2016-06-18,Ticker Report,Joseph Griffin,News,Available,484293,AMCN-126392,897 words,Joseph Griffin,897,English,52
Union Pacific (UNP ) Showing Bullish Technicals With Support At $87.17,urn:contentItem:5K2K-8401-F146-H3SV-00000-00,2016-06-21,"June 21, 2016 Tuesday",145,2,U.S. Federal,2016-06-21,Fresh Brewed Media,,News,Available,345147,FRBREW2016,308 words,,308,English,52
"BlackRock Inc. Sells 918,871 Shares of Union Pacific Co. (UNP)",urn:contentItem:5K27-Y6R1-F03R-N4CY-00000-00,2016-06-20,"June 20, 2016 Monday",145,3,U.S. Federal; International; South Carolina,2016-06-20,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,977 words,Micah Haroldson,977,English,52
Weekly Research Analysts' Ratings Changes for Union Pacific (UNP ),urn:contentItem:5K27-Y6R1-F03R-N3VX-00000-00,2016-06-20,"June 20, 2016 Monday",145,4,U.S. Federal,2016-06-20,Ticker Report,Max Byerly,News,Available,484293,AMCN-126392,454 words,Max Byerly,454,English,52
Union Pacific Co. (UNP) Stake Lowered by BlackRock Fund Advisors,urn:contentItem:5K27-Y6R1-F03R-N4D5-00000-00,2016-06-20,"June 20, 2016 Monday",144,5,U.S. Federal,2016-06-20,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,931 words,Hanz Christensen,931,English,52
Traders Sell Union Pacific Co. (UNP) on Strength (UNP),urn:contentItem:5K25-5W81-F03R-N0WC-00000-00,2016-06-19,"June 19, 2016 Sunday",144,6,U.S. Federal,2016-06-19,Ticker Report,Ethan Ryder,News,Available,484293,AMCN-126392,890 words,Ethan Ryder,890,English,52
Union Pacific Co. (UNP) Shares Bought by Teachers Advisors Inc.,urn:contentItem:5K1S-K211-F03R-N06S-00000-00,2016-06-18,"June 18, 2016 Saturday",144,7,U.S. Federal; International; South Carolina,2016-06-18,Zolmax.com,Wayne Rhoads,News,Available,484302,AMCN-116308,892 words,Wayne Rhoads,892,English,52
Union Pacific Co. (UNP) Position Increased by Saybrook Capital NC,urn:contentItem:5K20-R091-JCMN-Y24V-00000-00,2016-06-19,"June 19, 2016 Sunday",144,8,U.S. Federal,2016-06-19,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,966 words,Hanz Christensen,966,English,52
Union Pacific (UNP ) Trading Near $89.34 Resistance Level,urn:contentItem:5K2T-78G1-F146-H112-00000-00,2016-06-22,"June 22, 2016 Wednesday",144,9,U.S. Federal,2016-06-22,Fresh Brewed Media,,News,Available,345147,FRBREW2016,227 words,,227,English,52
Peapack Gladstone Financial Corp Cuts Stake in Union Pacific Co. (UNP),urn:contentItem:5K2N-XRH1-JCMN-Y55R-00000-00,2016-06-22,"June 22, 2016 Wednesday",144,10,U.S. Federal,2016-06-22,Zolmax.com,Wayne Rhoads,News,Available,484302,AMCN-116308,899 words,Wayne Rhoads,899,English,52
Union Pacific (UNP ) Trading Near $85.47 Resistance Level,urn:contentItem:5K43-2D91-JDN4-T3J1-00000-00,2016-06-28,"June 28, 2016 Tuesday",146,1,U.S. Federal,2016-06-28,Fresh Brewed Media,,News,Available,345147,FRBREW2016,244 words,,244,English,54
Analysts' Weekly Ratings Changes for Union Pacific (UNP ),urn:contentItem:5K48-YJC1-F03R-N2XC-00000-00,2016-06-30,"June 30, 2016 Thursday",145,2,U.S. Federal,2016-06-30,Ticker Report,Max Byerly,News,Available,484293,AMCN-126392,464 words,Max Byerly,464,English,54
Union Pacific (UNP ) Trading Near $87.48 Resistance Level,urn:contentItem:5K3W-36M1-JDN4-T03D-00000-00,2016-06-27,"June 27, 2016 Monday",145,3,U.S. Federal,2016-06-27,Fresh Brewed Media,,News,Available,345147,FRBREW2016,231 words,,231,English,54
Union Pacific Co. (UNP) Shares Bought by Advisor Partners LLC,urn:contentItem:5K38-CJV1-JCMN-Y14S-00000-00,2016-06-25,"June 25, 2016 Saturday",145,4,U.S. Federal,2016-06-25,DailyPolitical,Jeff Wilder,News,Available,484233,AMCN-116307,925 words,Jeff Wilder,925,English,54
Union Pacific Co. (UNP) Shares Sold by Optimum Investment Advisors,urn:contentItem:5K4C-P0G1-F03R-N1X1-00000-00,2016-06-30,"June 30, 2016 Thursday",145,5,U.S. Federal,2016-06-30,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,945 words,Micah Haroldson,945,English,54
Union Pacific Co. (UNP) Stake Reduced by Aviva PLC,urn:contentItem:5K3R-SDC1-F03R-N3N3-00000-00,2016-06-27,"June 27, 2016 Monday",144,6,U.S. Federal; International; South Carolina,2016-06-27,Watchlist News,Nicole Kennedy,News,Available,484299,AMCN-135127,953 words,Nicole Kennedy,953,English,54
Union Pacific Co. (UNP) Shares Bought by Shufro Rose Co. LLC,urn:contentItem:5K38-CJV1-JCMN-Y1V8-00000-00,2016-06-25,"June 25, 2016 Saturday",144,7,U.S. Federal; International; South Carolina,2016-06-25,Ticker Report,Stephan Byrd,News,Available,484293,AMCN-126392,944 words,Stephan Byrd,944,English,54
Potential Union Pacific (UNP ) Trade Has 5.48% Downside Protection,urn:contentItem:5K49-1JP1-JDN4-T07K-00000-00,2016-06-29,"June 29, 2016 Wednesday",144,8,U.S. Federal,2016-06-29,Fresh Brewed Media,,News,Available,345147,FRBREW2016,227 words,,227,English,54
Union Pacific Co. (UNP) Stake Held by King Wealth Management Group LLC,urn:contentItem:5K3R-SDC1-F03R-N31X-00000-00,2016-06-27,"June 27, 2016 Monday",144,9,U.S. Federal,2016-06-27,Ticker Report,Joseph Griffin,News,Available,484293,AMCN-126392,937 words,Joseph Griffin,937,English,54
Union Pacific Co. (UNP) Downgraded by Howard Weil,urn:contentItem:5K32-G971-F03R-N3M9-00000-00,2016-06-24,"June 24, 2016 Friday",144,10,U.S. Federal,2016-06-24,Watchlist News,Kyle Jackson,News,Available,484299,AMCN-135127,873 words,Kyle Jackson,873,English,54
Union Pacific Corp. (UNP) Short Interest Update,urn:contentItem:5K50-99M1-JCMN-Y150-00000-00,2016-07-03,"July 3, 2016 Sunday",145,1,U.S. Federal,2016-07-03,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,696 words,Hanz Christensen,696,English,20
Union Pacific (UNP ) Trading Near $89.07 Resistance Level,urn:contentItem:5K4R-00B1-JDN4-T4VX-00000-00,2016-07-01,"July 1, 2016 Friday",145,2,U.S. Federal,2016-07-01,Fresh Brewed Media,,News,Available,345147,FRBREW2016,231 words,,231,English,20
Simmons Bank Takes Position in Union Pacific Corp. (UNP),urn:contentItem:5K5W-FTV1-JCMN-Y2HX-00000-00,2016-07-07,"July 7, 2016 Thursday",145,3,U.S. Federal,2016-07-07,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,966 words,Mark Dietrich,966,English,20
Axa Purchases 486 Shares of Union Pacific Corp. (UNP),urn:contentItem:5K5F-GDG1-F03R-N4KK-00000-00,2016-07-05,"July 5, 2016 Tuesday",144,4,U.S. Federal; Vermont,2016-07-05,Ticker Report,Ethan Ryder,News,Available,484293,AMCN-126392,971 words,Ethan Ryder,971,English,20
Financial Advisory Group Cuts Stake in Union Pacific Corp. (UNP),urn:contentItem:5K57-G691-JCMN-Y514-00000-00,2016-07-04,"July 4, 2016 Monday",144,5,U.S. Federal,2016-07-04,Ticker Report,Ethan Ryder,News,Available,484293,AMCN-126392,986 words,Ethan Ryder,986,English,20
Union Pacific (UNP ) Trading Near $85.48 Support Level,urn:contentItem:5K60-T2C1-F146-H4G0-00000-00,2016-07-07,"July 7, 2016 Thursday",144,6,U.S. Federal,2016-07-07,Fresh Brewed Media,,News,Available,345147,FRBREW2016,235 words,,235,English,20
Union Pacific Co. (UNP) Shares Sold by Scotia Capital Inc.,urn:contentItem:5K4K-M221-JCMN-Y167-00000-00,2016-07-01,"July 1, 2016 Friday",144,7,U.S. Federal,2016-07-01,DailyPolitical,Jeff Wilder,News,Available,484233,AMCN-116307,936 words,Jeff Wilder,936,English,20
"Kimelman Baird LLC Has $10,383,000 Stake in Union Pacific Corp. (UNP)",urn:contentItem:5K5W-FTV1-JCMN-Y1PB-00000-00,2016-07-07,"July 7, 2016 Thursday",144,8,U.S. Federal; Oregon; Vermont,2016-07-07,Ticker Report,Logan Wallace,News,Available,484293,AMCN-126392,993 words,Logan Wallace,993,English,20
Union Pacific (UNP ) Showing Bullish Technicals With Resistance At $87.86,urn:contentItem:5K5S-TVD1-F146-H2J7-00000-00,2016-07-06,"July 6, 2016 Wednesday",144,9,U.S. Federal,2016-07-06,Fresh Brewed Media,,News,Available,345147,FRBREW2016,219 words,,219,English,20
Primecap Management Co. CA Cuts Stake in Union Pacific Corp. (UNP),urn:contentItem:5K57-G6B1-JCMN-Y05X-00000-00,2016-07-04,"July 4, 2016 Monday",144,10,U.S. Federal,2016-07-04,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,957 words,Shane Hupp,957,English,20
Union Pacific (UNP ) Trading Near $92.97 Resistance Level,urn:contentItem:5K6V-NT61-F146-H0C3-00000-00,2016-07-11,"July 11, 2016 Monday",146,1,U.S. Federal,2016-07-11,Fresh Brewed Media,,News,Available,345147,FRBREW2016,308 words,,308,English,111
Union Pacific (UNP ) Trading Near $96.41 Resistance Level,urn:contentItem:5K7G-KBW1-JDN4-T2F6-00000-00,2016-07-14,"July 14, 2016 Thursday",145,2,U.S. Federal,2016-07-14,Fresh Brewed Media,,News,Available,345147,FRBREW2016,227 words,,227,English,111
Union Pacific Corp. (UNP) Position Lowered by Zions Bancorporation,urn:contentItem:5K75-97F1-JCMN-Y0C3-00000-00,2016-07-13,"July 13, 2016 Wednesday",145,3,U.S. Federal,2016-07-13,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,932 words,Shane Hupp,932,English,111
Union Pacific Corp. (UNP) Position Lowered by Zions Bancorporation,urn:contentItem:5K75-97F1-JCMN-Y185-00000-00,2016-07-13,"July 13, 2016 Wednesday",145,4,U.S. Federal,2016-07-13,Watchlist News,Kyle Jackson,News,Available,484299,AMCN-135127,979 words,Kyle Jackson,979,English,111
Union Pacific Corp. (UNP) - Research Analysts' Weekly Ratings Updates,urn:contentItem:5K6R-CHW1-F03R-N4YG-00000-00,2016-07-11,"July 11, 2016 Monday",145,5,U.S. Federal,2016-07-11,Ticker Report,Logan Wallace,News,Available,484293,AMCN-126392,470 words,Logan Wallace,470,English,111
Union Pacific (UNP ) Trading Near $90.78 Support Level,urn:contentItem:5K78-M541-F146-H4DF-00000-00,2016-07-13,"July 13, 2016 Wednesday",144,6,U.S. Federal,2016-07-13,Fresh Brewed Media,,News,Available,345147,FRBREW2016,235 words,,235,English,111
Vetr Inc. Lowers Union Pacific Corp. (UNP) to Sell,urn:contentItem:5K7C-9301-JCMN-Y41T-00000-00,2016-07-14,"July 14, 2016 Thursday",144,7,U.S. Federal,2016-07-14,Watchlist News,Nicole Kennedy,News,Available,484299,AMCN-135127,923 words,Nicole Kennedy,923,English,111
"Envestnet Asset Management Inc. Has $18,955,000 Stake in Union Pacific Corp. (UNP)",urn:contentItem:5K75-97D1-JCMN-Y4K3-00000-00,2016-07-13,"July 13, 2016 Wednesday",144,8,U.S. Federal,2016-07-13,DailyPolitical,Stacy Sanders,News,Available,484233,AMCN-116307,938 words,Stacy Sanders,938,English,111
"Williams Jones Associates LLC Acquires 1,140 Shares of Union Pacific Corp. (UNP)",urn:contentItem:5K75-97D1-JCMN-Y4VJ-00000-00,2016-07-13,"July 13, 2016 Wednesday",144,9,U.S. Federal,2016-07-13,DailyPolitical,Stacy Sanders,News,Available,484233,AMCN-116307,1009 words,Stacy Sanders,1009,English,111
Union Pacific Corp. (UNP) Shares Bought by BNP Paribas Arbitrage SA,urn:contentItem:5K67-YVN1-JCMN-Y3C3-00000-00,2016-07-09,"July 9, 2016 Saturday",144,10,U.S. Federal,2016-07-09,Ticker Report,Logan Wallace,News,Available,484293,AMCN-126392,979 words,Logan Wallace,979,English,111
Potential Union Pacific (UNP ) Trade Targets 2.54% Return,urn:contentItem:5K90-CMV1-JDN4-T497-00000-00,2016-07-21,"July 21, 2016 Thursday",146,1,U.S. Federal,2016-07-21,Fresh Brewed Media,,News,Available,345147,FRBREW2016,245 words,,245,English,206
Union Pacific (UNP ) Showing Resistance Near $95.97,urn:contentItem:5K8B-G2T1-F146-H3J3-00000-00,2016-07-18,"July 18, 2016 Monday",145,2,U.S. Federal,2016-07-18,Fresh Brewed Media,,News,Available,345147,FRBREW2016,226 words,,226,English,206
Potential Union Pacific (UNP ) Trade Has 2.85% Downside Protection,urn:contentItem:5K8S-DFB1-F146-H52V-00000-00,2016-07-20,"July 20, 2016 Wednesday",144,3,U.S. Federal,2016-07-20,Fresh Brewed Media,,News,Available,345147,FRBREW2016,226 words,,226,English,206
Magnetar Financial LLC Purchases New Stake in Union Pacific Corp. (UNP),urn:contentItem:5K8F-59C1-F03R-N3CT-00000-00,2016-07-19,"July 19, 2016 Tuesday",144,4,U.S. Federal,2016-07-19,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,917 words,Shane Hupp,917,English,206
"Nuveen Asset Management LLC Has $10,418,000 Position in Union Pacific Corp. (UNP)",urn:contentItem:5K8B-F2P1-F03R-N4JT-00000-00,2016-07-18,"July 18, 2016 Monday",144,5,U.S. Federal,2016-07-18,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,992 words,Micah Haroldson,992,English,206
Magnetar Financial LLC Purchases New Stake in Union Pacific Corp. (UNP),urn:contentItem:5K8F-59C1-F03R-N28X-00000-00,2016-07-19,"July 19, 2016 Tuesday",144,6,U.S. Federal,2016-07-19,DailyPolitical,Stacy Sanders,News,Available,484233,AMCN-116307,950 words,Stacy Sanders,950,English,206
Brokerages Set Union Pacific Corp. ( NYSE :UNP ) PT at $90.62,urn:contentItem:5K85-S171-F03R-N29N-00000-00,2016-07-18,"July 18, 2016 Monday",144,7,U.S. Federal,2016-07-18,Zolmax.com,Alphonse Anthony,News,Available,484302,AMCN-116308,652 words,Alphonse Anthony,652,English,206
Union Pacific Corp. (UNP) Shares Sold by Clark Capital Management Group Inc.,urn:contentItem:5K87-5BK1-F03R-N1YT-00000-00,2016-07-18,"July 18, 2016 Monday",144,8,U.S. Federal,2016-07-18,Watchlist News,Nicole Kennedy,News,Available,484299,AMCN-135127,1003 words,Nicole Kennedy,1003,English,206
Union Pacific Corp. (UNP) Position Raised by EP Wealth Advisors Inc.,urn:contentItem:5K8N-49D1-JCMN-Y3VV-00000-00,2016-07-20,"July 20, 2016 Wednesday",144,9,U.S. Federal,2016-07-20,Ticker Report,Joseph Griffin,News,Available,484293,AMCN-126392,885 words,Joseph Griffin,885,English,206
Hancock Holding Co. Sells 289 Shares of Union Pacific Corp. (UNP),urn:contentItem:5K8B-F2P1-F03R-N341-00000-00,2016-07-18,"July 18, 2016 Monday",144,10,U.S. Federal,2016-07-18,DailyPolitical,Patrick Bannon,News,Available,484233,AMCN-116307,949 words,Patrick Bannon,949,English,206
Union Pacific Corp. (UNP) Position Maintained by Laffer Investments,urn:contentItem:5K9X-X3N1-F03R-N3SK-00000-00,2016-07-26,"July 26, 2016 Tuesday",145,1,U.S. Federal,2016-07-26,Zolmax.com,Stuart Ham,News,Available,484302,AMCN-116308,945 words,Stuart Ham,945,English,199
"Seven Eight Capital LLC Invests $1,305,000 in Union Pacific Corp. (UNP)",urn:contentItem:5KB2-94B1-JCMN-Y2SC-00000-00,2016-07-26,"July 26, 2016 Tuesday",145,2,U.S. Federal,2016-07-26,Zolmax.com,Alphonse Anthony,News,Available,484302,AMCN-116308,948 words,Alphonse Anthony,948,English,199
Arizona State Retirement System Lowers Stake in Union Pacific Corp. (UNP),urn:contentItem:5K9R-13R1-F03R-N0WY-00000-00,2016-07-25,"July 25, 2016 Monday",145,3,U.S. Federal; Arizona,2016-07-25,Zolmax.com,Bonnie Powley,News,Available,484302,AMCN-116308,935 words,Bonnie Powley,935,English,199
Union Pacific Corp. (UNP) Announces Quarterly Earnings Results,urn:contentItem:5K9N-J131-F03R-N2JY-00000-00,2016-07-25,"July 25, 2016 Monday",144,4,U.S. Federal,2016-07-25,Zolmax.com,Wayne Rhoads,News,Available,484302,AMCN-116308,581 words,Wayne Rhoads,581,English,199
"Barnett Company Inc. Has $3,082,000 Position in Union Pacific Corp. (UNP)",urn:contentItem:5KBB-YC81-F03R-N4JP-00000-00,2016-07-28,"July 28, 2016 Thursday",144,5,U.S. Federal,2016-07-28,Watchlist News,Nicole Kennedy,News,Available,484299,AMCN-135127,992 words,Nicole Kennedy,992,English,199
Union Pacific Corp. (UNP) Plans Quarterly Dividend of $0.55,urn:contentItem:5KBB-YCD1-F03R-N4MC-00000-00,2016-07-28,"July 28, 2016 Thursday",144,6,U.S. Federal,2016-07-28,Ticker Report,Shane Hupp,News,Available,484293,AMCN-126392,642 words,Shane Hupp,642,English,199
"Robecosam AG Has $2,822,000 Stake in Union Pacific Corp. (UNP)",urn:contentItem:5KBG-6DJ1-JCMN-Y2KC-00000-00,2016-07-28,"July 28, 2016 Thursday",144,7,U.S. Federal,2016-07-28,Ticker Report,Joseph Griffin,News,Available,484293,AMCN-126392,929 words,Joseph Griffin,929,English,199
Union Pacific Corp. (UNP) Given Buy Rating at Argus,urn:contentItem:5K9W-HTY1-F03R-N4RB-00000-00,2016-07-26,"July 26, 2016 Tuesday",144,8,U.S. Federal,2016-07-26,Zolmax.com,Wayne Rhoads,News,Available,484302,AMCN-116308,818 words,Wayne Rhoads,818,English,199
Union Pacific Corp. (UNP) Stake Increased by Ladenburg Thalmann Financial Services Inc.,urn:contentItem:5KB2-94B1-JCMN-Y2MY-00000-00,2016-07-26,"July 26, 2016 Tuesday",144,9,U.S. Federal,2016-07-26,Zolmax.com,Alphonse Anthony,News,Available,484302,AMCN-116308,911 words,Alphonse Anthony,911,English,199
Union Pacific (UNP ) Showing Bullish Technicals With Support At $91.44,urn:contentItem:5KB8-6RB1-F146-H1XP-00000-00,2016-07-27,"July 27, 2016 Wednesday",144,10,U.S. Federal,2016-07-27,Fresh Brewed Media,,News,Available,345147,FRBREW2016,226 words,,226,English,199
