title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
Orrstown Financial Services Inc. Raises Position in Apple Inc. ( NASDAQ :AAPL),DailyPolitical,,2021-01-15,943 words,943,86,83,484233,AMCN-116307,urn:contentItem:61SC-DH21-JCMN-Y3MM-00000-00
Pacific Wealth Strategies Group Inc. Reduces Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-15,874 words,874,86,83,439934,AMBNWS2021,urn:contentItem:61SB-VCX1-JB40-X1XM-00000-00
Apple Inc. ( NASDAQ :AAPL) Stake Cut by Pinnacle Financial Partners Inc.,American Banking and Market News,,2021-01-15,828 words,828,86,69,439934,AMBNWS2021,urn:contentItem:61SB-VCX1-JB40-X17M-00000-00
Apple Inc. ( NASDAQ :AAPL) Stake Decreased by Investment House LLC,American Banking and Market News,,2021-01-15,796 words,796,86,67,439934,AMBNWS2021,urn:contentItem:61SB-VCX1-JB40-X1PB-00000-00
Apple Inc. ( NASDAQ :AAPL) Stake Decreased by Lavaca Capital LLC,American Banking and Market News,,2021-01-15,830 words,830,86,67,439934,AMBNWS2021,urn:contentItem:61SB-VCX1-JB40-X1CF-00000-00
Apple Inc. ( NASDAQ :AAPL) Stock Position Increased by Cullinan Associates Inc.,American Banking and Market News,,2021-01-16,820 words,820,56,70,439934,AMBNWS2021,urn:contentItem:61SJ-T2D1-JB40-X4DK-00000-00
Apple Inc. ( NASDAQ :AAPL) Holdings Raised by Traynor Capital Management Inc.,American Banking and Market News,,2021-01-16,813 words,813,56,69,439934,AMBNWS2021,urn:contentItem:61SJ-T2D1-JB40-X4DD-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by 6 Meridian,American Banking and Market News,,2021-01-16,775 words,775,56,69,439934,AMBNWS2021,urn:contentItem:61SJ-T2F1-JB40-X14N-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by Crossmark Global Holdings Inc.,American Banking and Market News,,2021-01-16,920 words,920,56,68,439934,AMBNWS2021,urn:contentItem:61SJ-T2D1-JB40-X4DF-00000-00
"Traynor Capital Management Inc. Buys 5,754 Shares of Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-16,815 words,815,56,67,439934,AMBNWS2021,urn:contentItem:5SGG-PY71-JB40-X35G-00000-00
James Hambro & Partners Boosts Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-16,890 words,890,56,67,439934,AMBNWS2021,urn:contentItem:61SJ-T2F1-JB40-X0TR-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Purchased by Vigilare Wealth Management,American Banking and Market News,,2021-01-16,800 words,800,56,67,439934,AMBNWS2021,urn:contentItem:61SJ-T2F1-JB40-X09N-00000-00
Larson Financial Group LLC Increases Stake in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-16,794 words,794,56,67,439934,AMBNWS2021,urn:contentItem:61SJ-T2F1-JB40-X0MF-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Bought by Americana Partners LLC,American Banking and Market News,,2021-01-16,904 words,904,56,67,439934,AMBNWS2021,urn:contentItem:61SJ-T2D1-JB40-X4DM-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by Arden Trust Co,American Banking and Market News,,2021-01-17,921 words,921,41,67,439934,AMBNWS2021,urn:contentItem:61SX-CYN1-DXK2-M49S-00000-00
Gateway Investment Advisers LLC Reduces Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-17,901 words,901,41,67,439934,AMBNWS2021,urn:contentItem:61SS-RFV1-JB40-X15G-00000-00
Cliftonlarsonallen Wealth Advisors LLC Grows Stake in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-17,913 words,913,41,66,439934,AMBNWS2021,urn:contentItem:61SS-RFV1-JB40-X15N-00000-00
Apple Inc. ( NASDAQ :AAPL) Position Decreased by Bay Rivers Group,American Banking and Market News,,2021-01-17,775 words,775,41,66,439934,AMBNWS2021,urn:contentItem:61SS-RFV1-JB40-X1F7-00000-00
Bogart Wealth LLC Has $5.81 Million Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-17,805 words,805,41,66,439934,AMBNWS2021,urn:contentItem:61SS-RFV1-JB40-X15K-00000-00
First Financialcorp IN Lowers Stock Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-17,797 words,797,41,66,439934,AMBNWS2021,urn:contentItem:61SX-CYN1-DXK2-M387-00000-00
Monument Capital Management Has $2.65 Million Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-17,834 words,834,41,66,439934,AMBNWS2021,urn:contentItem:61SS-RFV1-JB40-X2VW-00000-00
"Bellecapital International Ltd. Acquires 25,474 Shares of Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-17,907 words,907,41,66,439934,AMBNWS2021,urn:contentItem:61SS-RFV1-JB40-X15S-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Acquired by Private Capital Advisors Inc.,American Banking and Market News,,2021-01-18,951 words,951,58,68,439934,AMBNWS2021,urn:contentItem:61T4-C3P1-DXK2-M17C-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by Legacy Advisors LLC,American Banking and Market News,,2021-01-18,883 words,883,58,67,439934,AMBNWS2021,urn:contentItem:61T4-C3P1-DXK2-M17N-00000-00
Beacon Financial Group Cuts Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-18,923 words,923,58,67,439934,AMBNWS2021,urn:contentItem:61T4-C3P1-DXK2-M16T-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Purchased by Davis Rea LTD.,American Banking and Market News,,2021-01-18,927 words,927,58,67,439934,AMBNWS2021,urn:contentItem:61T4-C3P1-DXK2-M17S-00000-00
"Westside Investment Management Inc. Sells 1,613,108 Shares of Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-18,862 words,862,58,66,439934,AMBNWS2021,urn:contentItem:61T4-C3P1-DXK2-M17J-00000-00
Sowa Financial Group Inc. Raises Stock Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-18,925 words,925,58,66,439934,AMBNWS2021,urn:contentItem:61T4-C3P1-DXK2-M16R-00000-00
4J Wealth Management LLC Invests $1.62 Million in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-18,851 words,851,58,66,439934,AMBNWS2021,urn:contentItem:61T4-C3P1-DXK2-M16G-00000-00
Aurora Private Wealth Inc. Has $14.43 Million Stake in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-18,863 words,863,58,66,439934,AMBNWS2021,urn:contentItem:61T4-C3P1-DXK2-M16M-00000-00
Apple Inc. ( NASDAQ :AAPL) Holdings Trimmed by Westside Investment Management Inc.,DailyPolitical,,2021-01-18,927 words,927,58,65,484233,AMCN-116307,urn:contentItem:61T1-7R41-JCMN-Y533-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Acquired by Boothe Investment Group Inc.,DailyPolitical,,2021-01-18,933 words,933,58,65,484233,AMCN-116307,urn:contentItem:61T4-JGJ1-JCMN-Y33R-00000-00
Addenda Capital Inc. Trims Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-19,862 words,862,59,88,439934,AMBNWS2021,urn:contentItem:61TB-VGK1-DXK2-M0KH-00000-00
"Hedeker Wealth LLC Buys 4,259 Shares of Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-19,939 words,939,59,66,439934,AMBNWS2021,urn:contentItem:61TB-D361-JB40-X257-00000-00
Leelyn Smith LLC Cuts Stock Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-19,926 words,926,59,66,439934,AMBNWS2021,urn:contentItem:61TB-D361-JB40-X071-00000-00
"Ullmann Financial Group Inc. Acquires 1,092 Shares of Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-19,831 words,831,59,66,439934,AMBNWS2021,urn:contentItem:61TB-D361-JB40-X06Y-00000-00
Apple Inc. ( NASDAQ :AAPL) Stake Raised by Holloway Wealth Management LLC,American Banking and Market News,,2021-01-19,871 words,871,59,66,439934,AMBNWS2021,urn:contentItem:61TB-D361-JB40-X070-00000-00
Investment Partners LTD. Has $8.11 Million Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-19,929 words,929,59,65,439934,AMBNWS2021,urn:contentItem:61TB-D361-JB40-X2JD-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by DNB Asset Management AS,American Banking and Market News,,2021-01-19,934 words,934,59,65,439934,AMBNWS2021,urn:contentItem:61TB-D361-JB40-X0N4-00000-00
Appleton Partners Inc. MA Has $69.86 Million Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-19,884 words,884,59,65,439934,AMBNWS2021,urn:contentItem:61TB-VGK1-DXK2-M1T2-00000-00
BLB&B Advisors LLC Grows Stock Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-19,930 words,930,59,65,439934,AMBNWS2021,urn:contentItem:61TB-D361-JB40-X2J9-00000-00
Lenox Wealth Advisors LLC Reduces Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-19,913 words,913,59,65,439934,AMBNWS2021,urn:contentItem:61TB-D3W1-JB40-X3SP-00000-00
Vivid Financial Management Inc. Boosts Stock Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-20,911 words,911,95,66,439934,AMBNWS2021,urn:contentItem:61TJ-D7K1-DXK2-M2XX-00000-00
LGT Capital Partners LTD. Raises Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-20,873 words,873,95,65,439934,AMBNWS2021,urn:contentItem:61TJ-D7K1-DXK2-M2XS-00000-00
Apple Inc. ( NASDAQ :AAPL) Position Boosted by Miracle Mile Advisors LLC,American Banking and Market News,,2021-01-20,850 words,850,95,65,439934,AMBNWS2021,urn:contentItem:61TD-RX11-DXK2-M538-00000-00
"MBE Wealth Management LLC Buys 8,763 Shares of Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-20,878 words,878,95,65,439934,AMBNWS2021,urn:contentItem:61TJ-D7K1-DXK2-M2XW-00000-00
Northstar Advisory Group LLC Invests $1.59 Million in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-20,879 words,879,95,65,439934,AMBNWS2021,urn:contentItem:61TD-RX21-DXK2-M2HD-00000-00
Apple Inc. ( NASDAQ :AAPL) Holdings Reduced by Mission Wealth Management LP,American Banking and Market News,,2021-01-20,927 words,927,95,65,439934,AMBNWS2021,urn:contentItem:61TD-RX11-DXK2-M537-00000-00
Aevitas Wealth Management Inc. Has $9.25 Million Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-20,898 words,898,95,65,439934,AMBNWS2021,urn:contentItem:61TJ-D7K1-DXK2-M2XR-00000-00
Caliber Wealth Management LLC Acquires New Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-20,875 words,875,95,65,439934,AMBNWS2021,urn:contentItem:61TJ-D7K1-DXK2-M2XM-00000-00
Genesee Capital Advisors LLC Has $7.65 Million Stake in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-20,886 words,886,95,65,439934,AMBNWS2021,urn:contentItem:61TJ-D7K1-DXK2-M2XH-00000-00
Game Plan Financial Advisors LLC Grows Stock Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-20,879 words,879,95,64,439934,AMBNWS2021,urn:contentItem:61TD-RX11-DXK2-M536-00000-00
"Smartphone TV Market Is Set for a Rapid Growth and Expected to Reach USD 195.47 Billion by 2025 | Major Companies: LG Electronics Inc , Apple Inc",iCrowdNewswire (English),,2021-01-21,921 words,921,94,73,433665,ICRWDE2021,urn:contentItem:61TK-XX81-F08D-500V-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by Hendley & Co. Inc.,American Banking and Market News,,2021-01-21,869 words,869,94,70,439934,AMBNWS2021,urn:contentItem:61TM-P301-DXK2-M29G-00000-00
Apple Inc. ( NASDAQ :AAPL) Stake Increased by Nachman Norwood & Parrott Inc,American Banking and Market News,,2021-01-21,817 words,817,94,69,439934,AMBNWS2021,urn:contentItem:61TM-P301-DXK2-M20H-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Purchased by GPM Growth Investors Inc.,American Banking and Market News,,2021-01-21,801 words,801,94,69,439934,AMBNWS2021,urn:contentItem:61TM-P301-DXK2-M32H-00000-00
Apple Inc. ( NASDAQ :AAPL) Stake Raised by Patten & Patten Inc. TN,American Banking and Market News,,2021-01-21,912 words,912,94,67,439934,AMBNWS2021,urn:contentItem:61TM-P301-DXK2-M32V-00000-00
"Sarasin & Partners LLP Sells 238,014 Shares of Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-21,890 words,890,94,67,439934,AMBNWS2021,urn:contentItem:61TM-P301-DXK2-M20W-00000-00
"Journey Advisory Group LLC Buys Shares of 156,456 Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-21,815 words,815,94,66,439934,AMBNWS2021,urn:contentItem:61TM-P301-DXK2-M32G-00000-00
Autus Asset Management LLC Cuts Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-21,819 words,819,94,66,439934,AMBNWS2021,urn:contentItem:61TM-P301-DXK2-M20C-00000-00
Guardian Investment Management Grows Stock Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-21,829 words,829,94,66,439934,AMBNWS2021,urn:contentItem:61TM-P301-DXK2-M20M-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""HEALTH EVENT LOGGING AND COACHING USER INTERFACES""",US Fed News,,2021-01-22,342 words,342,85,76,282801,USFDNW2021,urn:contentItem:61TT-XJJ1-F12F-F27B-00000-00
"Plenoptic Camera Market Is Set for a Rapid Growth and Expected to Reach USD 2,108.5 Million by 2023 | Top Vendors: Lytro Inc , Apple Inc. , Pelican Imaging Corp.",iCrowdNewswire (English),,2021-01-22,787 words,787,85,72,433665,ICRWDE2021,urn:contentItem:61V0-7BG1-F08D-51C2-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Purchased by Atlas Brown Inc.,American Banking and Market News,,2021-01-22,854 words,854,85,71,439934,AMBNWS2021,urn:contentItem:61TV-PTJ1-DXK2-M0CF-00000-00
JustInvest LLC Grows Stock Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-22,837 words,837,85,68,439934,AMBNWS2021,urn:contentItem:61TV-PTG1-DXK2-M2CN-00000-00
Eclectic Associates Inc. ADV Invests $4.53 Million in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-22,809 words,809,85,67,439934,AMBNWS2021,urn:contentItem:61TV-PTG1-DXK2-M32F-00000-00
"Solitude Financial Services Buys Shares of 86,007 Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-22,889 words,889,85,67,439934,AMBNWS2021,urn:contentItem:61TV-PTG1-DXK2-M2CT-00000-00
"Transform Wealth LLC Sells 102,360 Shares of Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-22,945 words,945,85,67,439934,AMBNWS2021,urn:contentItem:61TV-PTG1-DXK2-M32J-00000-00
Apple Inc. ( NASDAQ :AAPL) Stock Position Trimmed by Mathes Company Inc.,American Banking and Market News,,2021-01-23,869 words,869,48,69,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M3M2-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by Vision Capital Management Inc.,American Banking and Market News,,2021-01-23,785 words,785,48,68,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M3F8-00000-00
Scharf Investments LLC Increases Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-23,879 words,879,48,68,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M35N-00000-00
Buffington Mohr McNeal Boosts Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-23,905 words,905,48,67,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M3C9-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by Richard P Slaughter Associates Inc,American Banking and Market News,,2021-01-23,799 words,799,48,67,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M3C8-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by TRH Financial LLC,American Banking and Market News,,2021-01-23,903 words,903,48,67,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M3C6-00000-00
Park Avenue Securities LLC Increases Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-23,920 words,920,48,67,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M31J-00000-00
Concentrum Wealth Management Increases Stock Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-23,923 words,923,48,67,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M31K-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by Pacer Advisors Inc.,American Banking and Market News,,2021-01-24,788 words,788,44,70,439934,AMBNWS2021,urn:contentItem:61V8-J041-DXK2-M3MB-00000-00
Callahan Advisors LLC Trims Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-24,907 words,907,44,68,439934,AMBNWS2021,urn:contentItem:61V8-J041-DXK2-M3KY-00000-00
"Eastern Bank Sells 8,118 Shares of Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-24,882 words,882,44,67,439934,AMBNWS2021,urn:contentItem:61V8-J041-DXK2-M3DD-00000-00
Bartlett & Co. LLC Cuts Stock Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-24,910 words,910,44,67,439934,AMBNWS2021,urn:contentItem:61V8-J041-DXK2-M3D4-00000-00
Lynch & Associates IN Grows Stake in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-24,799 words,799,44,67,439934,AMBNWS2021,urn:contentItem:61V8-J041-DXK2-M3RC-00000-00
Cumberland Advisors Inc. Invests $2.87 Million in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-24,859 words,859,44,67,439934,AMBNWS2021,urn:contentItem:61V8-J041-DXK2-M3M6-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by Pachira Investments Inc.,Zolmax.com,,2021-01-24,988 words,988,44,67,484302,AMCN-116308,urn:contentItem:61V7-W6Y1-F03R-N0PF-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Sold by Brickley Wealth Management,American Banking and Market News,,2021-01-24,902 words,902,44,66,439934,AMBNWS2021,urn:contentItem:61V8-J041-DXK2-M3D5-00000-00
Liberty Capital Management Inc. Invests $15.28 Million in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-24,876 words,876,44,66,439934,AMBNWS2021,urn:contentItem:5SH2-5381-JB40-X04F-00000-00
Farmers & Merchants Investments Inc. Lowers Stock Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-24,888 words,888,44,66,439934,AMBNWS2021,urn:contentItem:61V8-J041-DXK2-M3M4-00000-00
"Healthcare Natural Language Processing Market Outlook 2021: Big Things are Happening | SAS Institute Inc. , NLP Technologies Inc. , Apple Inc.",iCrowdNewswire (English),,2021-01-25,1600 words,1600,83,84,433665,ICRWDE2021,urn:contentItem:61VM-4X01-JCTB-F0V8-00000-00
"PDS Planning Inc Acquires 7,853 Shares of Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-25,893 words,893,83,69,439934,AMBNWS2021,urn:contentItem:5SH4-FP91-JB40-X1P4-00000-00
Apple Inc. ( NASDAQ :AAPL) Shares Bought by YHB Investment Advisors Inc.,American Banking and Market News,,2021-01-25,911 words,911,83,68,439934,AMBNWS2021,urn:contentItem:61VG-JJV1-DXK2-M54V-00000-00
Sage Mountain Advisors LLC Takes Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-25,887 words,887,83,67,439934,AMBNWS2021,urn:contentItem:61VG-JJW1-DXK2-M01Y-00000-00
Tsfg LLC Reduces Position in Apple Inc. ( NASDAQ :AAPL),Transcript Daily,,2021-01-25,982 words,982,83,67,484294,AMCN-10009368,urn:contentItem:61VF-RMT1-JCMN-Y036-00000-00
PDS Planning Inc Has $5.72 Million Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-25,878 words,878,83,67,439934,AMBNWS2021,urn:contentItem:61VG-JJV1-DXK2-M54B-00000-00
Capital Investment Advisors LLC Cuts Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-25,852 words,852,83,67,439934,AMBNWS2021,urn:contentItem:61VG-JJV1-DXK2-M54J-00000-00
Weybosset Research & Management LLC Decreases Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-25,890 words,890,83,67,439934,AMBNWS2021,urn:contentItem:61VG-JJW1-DXK2-M01T-00000-00
Harbor Group Inc. Takes $1.15 Million Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-25,892 words,892,83,67,439934,AMBNWS2021,urn:contentItem:61VG-JJV1-DXK2-M54M-00000-00
"Diamant Asset Management Inc. Sells 13,240 Shares of Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-25,918 words,918,83,66,439934,AMBNWS2021,urn:contentItem:61VG-JJW1-DXK2-M01S-00000-00
Altfest L J & Co. Inc. Trims Position in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-26,878 words,878,77,83,439934,AMBNWS2021,urn:contentItem:61VP-JD31-DXK2-M2B6-00000-00
Tiaa Fsb Grows Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-26,837 words,837,77,70,439934,AMBNWS2021,urn:contentItem:61VP-JD31-DXK2-M3FB-00000-00
WBH Advisory Inc. Reduces Stock Holdings in Apple Inc. ( NASDAQ :AAPL),American Banking and Market News,,2021-01-26,923 words,923,77,68,439934,AMBNWS2021,urn:contentItem:61VP-JD31-DXK2-M3F6-00000-00
"Kinloch Capital LLC Takes $260,000 Position in Apple Inc. ( NASDAQ :AAPL)",American Banking and Market News,,2021-01-26,861 words,861,77,67,439934,AMBNWS2021,urn:contentItem:5SH4-FP91-JB40-X4M0-00000-00
