title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
"Global Management Decision Market Is Expected to Reach $11.64 Billion by 2027: Says AMR Rapidly changing government and industry regulations across countries, increase in demand of decision management solutions, and growing requirement to automate high-volume decisions across the enterprises propel the growth of the global management decision market.",GlobeNewswire,,2021-01-18,898 words,898,6,30,222091,PRIZNE2021,urn:contentItem:61T0-G7T1-JBKN-D3F5-00000-00
Smart Cities 18 January 2021,Global Industry SnapShot,,2021-01-18,15821 words,15821,6,25,475924,ACQGIS2021,urn:contentItem:64V1-TT11-DYYM-R1XG-00000-00
Internet of Things (IoT) 18 January 2021,Global Industry SnapShot,,2021-01-18,16714 words,16714,6,18,475924,ACQGIS2021,urn:contentItem:64V1-TT11-DYYM-R1XH-00000-00
Artificial Intelligence Software Industry 18 January 2021,Global Industry SnapShot,,2021-01-18,18680 words,18680,6,14,475924,ACQGIS2021,urn:contentItem:64V1-TT11-DYYM-R1XF-00000-00
"Investors Financial Group LLC Purchases 701 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-19,954 words,954,23,141,439934,AMBNWS2021,urn:contentItem:61TB-VGK1-DXK2-M20D-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Bought by First United Bank Trust",American Banking and Market News,,2021-01-19,939 words,939,23,140,439934,AMBNWS2021,urn:contentItem:61TB-D3W1-JB40-X3YB-00000-00
"Caliber Wealth Management LLC Makes New Investment in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-19,920 words,920,23,139,439934,AMBNWS2021,urn:contentItem:61TD-RX61-JB40-X1CC-00000-00
"Congress Park Capital LLC Sells 102 Shares of salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-01-19,1061 words,1061,23,135,484294,AMCN-10009368,urn:contentItem:61TB-MBS1-F03R-N44F-00000-00
"Vivid Financial Management Inc. Purchases New Stake in salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-01-19,1041 words,1041,23,133,484294,AMCN-10009368,urn:contentItem:61TB-MBS1-F03R-N47M-00000-00
"Grassi Investment Management Trims Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-19,1001 words,1001,23,126,439934,AMBNWS2021,urn:contentItem:61TB-VGK1-DXK2-M0D5-00000-00
"YorkBridge Wealth Partners LLC Purchases 911 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-19,1060 words,1060,23,121,439934,AMBNWS2021,urn:contentItem:61TB-VGK1-DXK2-M1JJ-00000-00
"First United Bank Trust Buys 77 Shares of salesforce.com, inc. ( NYSE :CRM)",Watchlist News,,2021-01-19,1080 words,1080,23,120,484299,AMCN-135127,urn:contentItem:61T7-7MB1-JCMN-Y21J-00000-00
"OLD National Bancorp IN Has $14.13 Million Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-19,933 words,933,23,120,439934,AMBNWS2021,urn:contentItem:61TD-RX61-JB40-X2VP-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by Consolidated Capital Management LLC",DailyPolitical,,2021-01-19,1113 words,1113,23,120,484233,AMCN-116307,urn:contentItem:61TB-MBT1-F03R-N006-00000-00
"JustInvest LLC Raises Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-20,986 words,986,73,145,439934,AMBNWS2021,urn:contentItem:5SGP-HJR1-JB40-X33H-00000-00
"Transform Wealth LLC Sells 8,069 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-20,992 words,992,73,142,439934,AMBNWS2021,urn:contentItem:61TJ-D7K1-DXK2-M4TM-00000-00
"salesforce.com, inc. ( NYSE :CRM) Stock Position Raised by Bartlett & Co. LLC",American Banking and Market News,,2021-01-20,1010 words,1010,73,142,439934,AMBNWS2021,urn:contentItem:61TJ-D7S1-JB40-X1PH-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Acquired by Atticus Wealth Management LLC",American Banking and Market News,,2021-01-20,977 words,977,73,141,439934,AMBNWS2021,urn:contentItem:61TJ-D7S1-JB40-X2F7-00000-00
"Dfpg Investments LLC Increases Stock Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-20,992 words,992,73,141,439934,AMBNWS2021,urn:contentItem:5SGP-HJR1-JB40-X0WH-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Acquired by ProVise Management Group LLC",American Banking and Market News,,2021-01-20,948 words,948,73,140,439934,AMBNWS2021,urn:contentItem:61TD-RX21-DXK2-M297-00000-00
"David J Yvars Group Invests $552,000 in salesforce.com, inc. ( NYSE :CRM)",Zolmax.com,,2021-01-20,934 words,934,73,137,484302,AMCN-116308,urn:contentItem:61TF-8HT1-F03R-N4TF-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Purchased by Deltec Asset Management LLC",Transcript Daily,,2021-01-20,1102 words,1102,73,137,484294,AMCN-10009368,urn:contentItem:61TF-8HT1-F03R-N3FW-00000-00
"Consolidated Investment Group LLC Raises Stock Position in salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-01-20,1113 words,1113,73,135,484294,AMCN-10009368,urn:contentItem:61TC-XDF1-JCMN-Y2X8-00000-00
"JustInvest LLC Grows Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-20,1010 words,1010,73,130,439934,AMBNWS2021,urn:contentItem:61TJ-D7M1-DXK2-M10R-00000-00
"Pacer Advisors Inc. Cuts Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-21,1001 words,1001,44,150,439934,AMBNWS2021,urn:contentItem:61TS-C411-DXK2-M0CP-00000-00
"Pacer Advisors Inc. Trims Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-21,968 words,968,44,150,439934,AMBNWS2021,urn:contentItem:61TS-C421-DXK2-M0NM-00000-00
"WoodTrust Financial Corp Decreases Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-21,1032 words,1032,44,146,439934,AMBNWS2021,urn:contentItem:61TS-C401-DXK2-M3VC-00000-00
"salesforce.com, inc. ( NYSE :CRM) Holdings Cut by Pacer Advisors Inc.",Ticker Report,,2021-01-21,1048 words,1048,44,144,484293,AMCN-126392,urn:contentItem:61TS-J441-JCMN-Y053-00000-00
"Manning & Napier Group LLC Cuts Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-21,947 words,947,44,143,439934,AMBNWS2021,urn:contentItem:61TM-P301-DXK2-M2CJ-00000-00
"Abbrea Capital LLC Raises Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-21,988 words,988,44,142,439934,AMBNWS2021,urn:contentItem:61TS-C411-DXK2-M4SR-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by AMI Asset Management Corp",American Banking and Market News,,2021-01-21,1001 words,1001,44,141,439934,AMBNWS2021,urn:contentItem:61TS-C411-DXK2-M2N7-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by Grandview Asset Management LLC",American Banking and Market News,,2021-01-21,968 words,968,44,140,439934,AMBNWS2021,urn:contentItem:5SGV-5W41-DXK2-M17Y-00000-00
"Manning & Napier Group LLC Lowers Holdings in salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-01-21,1037 words,1037,44,138,484294,AMCN-10009368,urn:contentItem:61TN-85X1-F03R-N53J-00000-00
"Beech Hill Advisors Inc. Raises Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-22,940 words,940,35,174,439934,AMBNWS2021,urn:contentItem:61V0-9BN1-JB40-X2TS-00000-00
"Pacer Advisors Inc. Trims Stake in salesforce.com, inc. ( NYSE :CRM)",DailyPolitical,,2021-01-22,1029 words,1029,35,145,484233,AMCN-116307,urn:contentItem:61TS-J431-JCMN-Y3TP-00000-00
"Tiaa Fsb Boosts Stock Position in salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-01-22,983 words,983,35,143,484294,AMCN-10009368,urn:contentItem:61TW-6TM1-F03R-N52V-00000-00
"TCI Wealth Advisors Inc. Increases Holdings in salesforce.com, inc. ( NYSE :CRM)",Zolmax.com,,2021-01-22,1064 words,1064,35,142,484302,AMCN-116308,urn:contentItem:61V0-GX21-F03R-N4M0-00000-00
"TCI Wealth Advisors Inc. Raises Holdings in salesforce.com, inc. ( NYSE :CRM)",DailyPolitical,,2021-01-22,1035 words,1035,35,141,484233,AMCN-116307,urn:contentItem:61V0-GX21-F03R-N3PF-00000-00
"Beech Hill Advisors Inc. Grows Stock Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-22,1006 words,1006,35,141,439934,AMBNWS2021,urn:contentItem:5SGX-GP41-DXK2-M4TM-00000-00
"Altfest L J & Co. Inc. Invests $387,000 in salesforce.com, inc. ( NYSE :CRM)",DailyPolitical,,2021-01-22,1018 words,1018,35,140,484233,AMCN-116307,urn:contentItem:61TW-6TN1-F03R-N087-00000-00
"Salesforce.com, Inc. ( NYSE : CRM) Shareholder Notice: Investigation over Potential Wrongdoing",ReleaseWire,,2021-01-22,522 words,522,35,137,484276,SBWI-7162,urn:contentItem:61TW-6TN1-JCMN-Y3GG-00000-00
"Beech Hill Advisors Inc. Raises Stake in salesforce.com, inc. ( NYSE :CRM)",DailyPolitical,,2021-01-23,1016 words,1016,34,144,484233,AMCN-116307,urn:contentItem:61V0-GX21-F03R-N4C4-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Bought by Beech Hill Advisors Inc.",Watchlist News,,2021-01-23,1098 words,1098,34,141,484299,AMCN-135127,urn:contentItem:61V0-GXD1-F03R-N52V-00000-00
"Avantax Advisory Services Inc. Reduces Stock Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-23,992 words,992,34,139,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M49B-00000-00
"Joel Isaacson & Co. LLC Purchases Shares of 1,015 salesforce.com, inc. ( NYSE :CRM)",Watchlist News,,2021-01-23,1027 words,1027,34,137,484299,AMCN-135127,urn:contentItem:61V3-3XH1-JCMN-Y2H7-00000-00
"Waverton Investment Management Ltd Has $75.77 Million Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-23,1008 words,1008,34,135,439934,AMBNWS2021,urn:contentItem:61V2-K8R1-DXK2-M0G9-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by We Are One Seven LLC",DailyPolitical,,2021-01-23,1044 words,1044,34,134,484233,AMCN-116307,urn:contentItem:61V3-3XH1-JCMN-Y086-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by BigSur Wealth Management LLC",Transcript Daily,,2021-01-23,1006 words,1006,34,132,484294,AMCN-10009368,urn:contentItem:61V3-3XG1-JCMN-Y4XG-00000-00
"Salesforce . Com, Inc. Sells 16,320 Shares of nCino, Inc. ( NASDAQ :NCNO) Stock",Zolmax.com,,2021-01-23,740 words,740,34,129,484302,AMCN-116308,urn:contentItem:61V0-GX21-F03R-N529-00000-00
"Wealth Advisors of Tampa Bay LLC Trims Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",Ticker Report,,2021-01-23,1067 words,1067,34,128,484293,AMCN-126392,urn:contentItem:61V0-GX91-F03R-N21B-00000-00
"Nwam LLC Takes $799,000 Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-24,928 words,928,11,147,439934,AMBNWS2021,urn:contentItem:5SH2-5381-JB40-X0BS-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by BKD Wealth Advisors LLC",Transcript Daily,,2021-01-24,970 words,970,11,121,484294,AMCN-10009368,urn:contentItem:61V9-2DT1-JCMN-Y3V0-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Acquired by Capital Investment Advisors LLC",Zolmax.com,,2021-01-24,1012 words,1012,11,120,484302,AMCN-116308,urn:contentItem:61V7-W6Y1-F03R-N08H-00000-00
"International Assets Investment Management LLC Sells 177 Shares of salesforce.com, inc. ( NYSE :CRM)",Zolmax.com,,2021-01-24,1011 words,1011,11,116,484302,AMCN-116308,urn:contentItem:61V9-2DV1-JCMN-Y03Y-00000-00
"Insider Selling: nCino, Inc. ( NASDAQ :NCNO) Major Shareholder Sells 16,320 Shares of Stock",Ticker Report,,2021-01-24,713 words,713,11,78,484293,AMCN-126392,urn:contentItem:61V7-W6Y1-F03R-N180-00000-00
nCino ( NASDAQ :NCNO) Coverage Initiated at Needham & Company LLC,Transcript Daily,,2021-01-24,685 words,685,11,49,484294,AMCN-10009368,urn:contentItem:61V7-W6X1-F03R-N4BM-00000-00
Marketing Automation Software Market Research Report - Global Forecast to 2024 - Cumulative Impact for COVID-19 Recovery | SpendEdge,Business Wire,,2021-01-24,632 words,632,11,39,7924,BWIRE2021,urn:contentItem:61V7-X011-JBG1-80D6-00000-00
Social Media Analytics Market Research Report - Global Forecast to 2024 - Cumulative Impact for COVID-19 Recovery |SpendEdge,Business Wire,,2021-01-24,617 words,617,11,39,7924,BWIRE2021,urn:contentItem:61V7-X011-JBG1-80D7-00000-00
"Crumly & Associates Inc. Grows Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-25,991 words,991,44,151,439934,AMBNWS2021,urn:contentItem:61VM-7VC1-JB40-X1T0-00000-00
"Strs Ohio Decreases Stock Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-25,984 words,984,44,146,439934,AMBNWS2021,urn:contentItem:61VG-JKH1-JB40-X1Y9-00000-00
"V Wealth Advisors LLC Has $3.23 Million Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-25,941 words,941,44,134,439934,AMBNWS2021,urn:contentItem:61VM-7VC1-JB40-X0NM-00000-00
"salesforce.com, inc. ( NYSE :CRM) CFO Sells $1,234,190.91 in Stock",American Banking and Market News,,2021-01-25,829 words,829,44,127,439934,AMBNWS2021,urn:contentItem:61VM-NNY1-DXK2-M2KY-00000-00
"IBM Retirement Fund Acquires 3,019 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-25,986 words,986,44,126,439934,AMBNWS2021,urn:contentItem:61VM-7V71-DXK2-M3NJ-00000-00
"Nisa Investment Advisors LLC Grows Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-25,1018 words,1018,44,125,439934,AMBNWS2021,urn:contentItem:61VM-7VC1-JB40-X11H-00000-00
"Ballentine Partners LLC Decreases Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-25,993 words,993,44,125,439934,AMBNWS2021,urn:contentItem:5SH4-FP91-JB40-X3S0-00000-00
"Golden Green Inc. Buys New Shares in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-25,988 words,988,44,124,439934,AMBNWS2021,urn:contentItem:61VM-NNY1-DXK2-M22S-00000-00
"Chicago Capital LLC Purchases 2,493 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-25,974 words,974,44,124,439934,AMBNWS2021,urn:contentItem:61VM-7V71-DXK2-M4RC-00000-00
"Calton & Associates Inc. Boosts Stake in salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-01-26,1011 words,1011,48,146,484294,AMCN-10009368,urn:contentItem:61VR-4491-JCMN-Y2Y8-00000-00
"Spinnaker Trust Invests $3.73 Million in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-26,967 words,967,48,145,439934,AMBNWS2021,urn:contentItem:61VV-7071-DXK2-M232-00000-00
"salesforce.com, inc. ( NYSE :CRM) Insider Brent Hyder Sells 395 Shares",Zolmax.com,,2021-01-26,769 words,769,48,143,484302,AMCN-116308,urn:contentItem:61VN-RNT1-JCMN-Y054-00000-00
"salesforce.com, inc. ( NYSE :CRM) Holdings Decreased by Hollencrest Capital Management",DailyPolitical,,2021-01-26,1038 words,1038,48,141,484233,AMCN-116307,urn:contentItem:61VV-D2T1-F03R-N415-00000-00
"Golden Green Inc. Invests $1.24 Million in salesforce.com, inc. ( NYSE :CRM)",Zolmax.com,,2021-01-26,1047 words,1047,48,139,484302,AMCN-116308,urn:contentItem:61VN-RNS1-JCMN-Y4VC-00000-00
"Janney Montgomery Scott LLC Acquires 53,170 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-26,987 words,987,48,137,439934,AMBNWS2021,urn:contentItem:61VP-JG81-JB40-X096-00000-00
"SlateStone Wealth LLC Has $243,000 Stock Position in salesforce.com, inc. ( NYSE :CRM)",Ticker Report,,2021-01-26,969 words,969,48,132,484293,AMCN-126392,urn:contentItem:61VR-4511-JCMN-Y0M0-00000-00
"Harel Insurance Investments & Financial Services Ltd. Raises Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-26,927 words,927,48,132,439934,AMBNWS2021,urn:contentItem:61VV-7061-DXK2-M4K5-00000-00
"Sky Investment Group LLC Boosts Stock Position in salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-01-26,956 words,956,48,130,484294,AMCN-10009368,urn:contentItem:61VM-FT81-JCMN-Y1P9-00000-00
"Chapman Investment Management LLC Raises Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-26,1041 words,1041,48,124,439934,AMBNWS2021,urn:contentItem:61VP-JG71-JB40-X4YK-00000-00
"salesforce.com, inc. ( NYSE :CRM) Holdings Raised by Bfsg LLC",American Banking and Market News,,2021-01-27,853 words,853,56,146,439934,AMBNWS2021,urn:contentItem:61W2-6SD1-DXK2-M4DX-00000-00
"salesforce.com, inc. ( NYSE :CRM) Position Increased by Moseley Investment Management Inc.",American Banking and Market News,,2021-01-27,957 words,957,56,144,439934,AMBNWS2021,urn:contentItem:61W2-6SF1-DXK2-M1H9-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by Zweig DiMenna Associates LLC",American Banking and Market News,,2021-01-27,914 words,914,56,139,439934,AMBNWS2021,urn:contentItem:61VX-HCW1-DXK2-M0JN-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Bought by Thoroughbred Financial Services LLC",American Banking and Market News,,2021-01-27,871 words,871,56,138,439934,AMBNWS2021,urn:contentItem:61W2-6SD1-DXK2-M3S3-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Sold by Westwood Management Corp IL",American Banking and Market News,,2021-01-27,935 words,935,56,137,439934,AMBNWS2021,urn:contentItem:61VX-HCG1-DXK2-M454-00000-00
"Lateef Investment Management L.P. Has $39.34 Million Stake in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-27,1030 words,1030,56,135,439934,AMBNWS2021,urn:contentItem:61W2-6SD1-DXK2-M4DN-00000-00
"6,824 Shares in salesforce.com, inc. ( NYSE :CRM) Acquired by Centennial Wealth Advisory LLC",American Banking and Market News,,2021-01-27,945 words,945,56,132,439934,AMBNWS2021,urn:contentItem:61W2-6SF1-DXK2-M0PC-00000-00
"Zweig DiMenna Associates LLC Has $19.25 Million Stock Holdings in salesforce.com, inc. ( NYSE :CRM)",Transcript Daily,,2021-01-27,1074 words,1074,56,129,484294,AMCN-10009368,urn:contentItem:61VY-3KC1-F03R-N323-00000-00
"Centaurus Financial Inc. Buys 508 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-27,925 words,925,56,126,439934,AMBNWS2021,urn:contentItem:61VX-HCW1-DXK2-M0W0-00000-00
"Exane Derivatives Acquires 1,533 Shares of salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-28,939 words,939,43,146,439934,AMBNWS2021,urn:contentItem:61W4-H6R1-DXK2-M4DX-00000-00
"salesforce.com, inc. ( NYSE :CRM) Shares Bought by Pinnacle Associates Ltd.",American Banking and Market News,,2021-01-28,982 words,982,43,143,439934,AMBNWS2021,urn:contentItem:61W4-H5H1-DXK2-M1Y4-00000-00
"Douglass Winthrop Advisors LLC Grows Position in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-28,1005 words,1005,43,141,439934,AMBNWS2021,urn:contentItem:61W8-5981-JB40-X384-00000-00
"Berkshire Bank Acquires 370 Shares of salesforce.com, inc. ( NYSE :CRM)",DailyPolitical,,2021-01-28,1044 words,1044,43,141,484233,AMCN-116307,urn:contentItem:61W5-3711-F03R-N11K-00000-00
"FUKOKU MUTUAL LIFE INSURANCE Co Increases Holdings in salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-28,1011 words,1011,43,140,439934,AMBNWS2021,urn:contentItem:61W8-5981-JB40-X2PH-00000-00
"RPG Investment Advisory LLC Acquires Shares of 28,496 salesforce.com, inc. ( NYSE :CRM)",American Banking and Market News,,2021-01-28,831 words,831,43,138,439934,AMBNWS2021,urn:contentItem:61W8-5981-JB40-X17N-00000-00
"Inverness Counsel LLC NY Raises Position in salesforce.com, inc. ( NYSE :CRM)",Watchlist News,,2021-01-28,1103 words,1103,43,134,484299,AMCN-135127,urn:contentItem:61W8-CT41-F03R-N1JT-00000-00
"Balasa Dinverno & Foltz LLC Buys 174 Shares of salesforce.com, inc. ( NYSE :CRM)",Ticker Report,,2021-01-28,978 words,978,43,133,484293,AMCN-126392,urn:contentItem:61W5-3771-F03R-N2V2-00000-00
