title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
"FDX ALERT: Hagens Berman , National Trial Attorneys, Encourages FedEx ( FDX ) Investors with Significant Losses to Contact the Firm's Attorneys, Firm Investigating Possible Securities Law Violations",PR Newswire,,2022-09-26,472 words,472,30,105,8054,PRNEWS2022,urn:contentItem:66GB-2TH1-JB72-13YK-00000-00
"BP , Costco , FedEx And Other Big Losers From Friday",Benzinga.com,Lisa Levin,2022-09-26,616 words,616,30,77,401674,BENZGA2022,urn:contentItem:66G9-GX31-JBDN-3003-00000-00
DAVENPORT & Co LLC Has $16.97 Million Holdings in FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-09-26,1148 words,1148,30,69,439934,AMBNWS2022,urn:contentItem:66GB-MJR1-DXK2-M1S1-00000-00
FedEx ( NYSE : FDX ) Price Target Cut to $225.00 by Analysts at Evercore ISI,American Banking and Market News,,2022-09-26,1107 words,1107,30,65,439934,AMBNWS2022,urn:contentItem:66GB-MJR1-DXK2-M0FS-00000-00
FedEx ( NYSE : FDX ) Given New $215.00 Price Target at The Goldman Sachs Group,American Banking and Market News,,2022-09-26,1097 words,1097,30,65,439934,AMBNWS2022,urn:contentItem:66GB-MJR1-DXK2-M0FT-00000-00
Wealth Enhancement Advisory Services LLC Takes $4.98 Million Position in FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-09-26,1043 words,1043,30,63,439934,AMBNWS2022,urn:contentItem:66GB-MJR1-DXK2-M3MH-00000-00
FedEx ( NYSE : FDX ) PT Set at $192.00 by JPMorgan Chase & Co.,American Banking and Market News,,2022-09-26,1091 words,1091,30,63,439934,AMBNWS2022,urn:contentItem:66GB-MJR1-DXK2-M0JJ-00000-00
PSI Advisors LLC Buys 145 Shares of FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-09-26,1117 words,1117,30,63,439934,AMBNWS2022,urn:contentItem:66GG-8561-JB40-X05X-00000-00
Q4 2023 EPS Estimates for FedEx Co. Cut by KeyCorp ( NYSE : FDX ),American Banking and Market News,,2022-09-26,1107 words,1107,30,63,439934,AMBNWS2022,urn:contentItem:66GB-MJN1-JB40-X19J-00000-00
SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of FedEx Corporation - FDX,GlobeNewswire,,2022-09-27,305 words,305,23,142,222091,PRIZNE2022,urn:contentItem:66GK-H8G1-JDPV-B093-00000-00
"FedEx Co. ( NYSE : FDX ) Director R Brad Martin Buys 1,500 Shares",American Banking and Market News,,2022-09-27,936 words,936,23,68,439934,AMBNWS2022,urn:contentItem:66GP-7TB1-DXK2-M001-00000-00
FedEx Co. ( NYSE : FDX ) is Value Partners Investments Inc. 's Largest Position,American Banking and Market News,,2022-09-27,1121 words,1121,23,65,439934,AMBNWS2022,urn:contentItem:66GP-7T91-DXK2-M2HW-00000-00
Nikulski Financial Inc. Makes New Investment in FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-09-27,1101 words,1101,23,65,439934,AMBNWS2022,urn:contentItem:66GP-7T91-DXK2-M3FS-00000-00
TCI Wealth Advisors Inc. Sells 399 Shares of FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-09-27,1112 words,1112,23,65,439934,AMBNWS2022,urn:contentItem:5VD1-C4B1-JB40-X3WM-00000-00
Ritholtz Wealth Management Boosts Stock Position in FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-09-27,1035 words,1035,23,64,439934,AMBNWS2022,urn:contentItem:66GJ-KSF1-JB40-X1XC-00000-00
"R Brad Martin Acquires 1,500 Shares of FedEx Co. ( NYSE : FDX ) Stock",Transcript Daily,,2022-09-27,1044 words,1044,23,64,484294,AMCN-10009368,urn:contentItem:66GP-G281-JCMN-Y3N7-00000-00
Jacobs & Co. CA Reduces Stock Holdings in FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-09-27,1160 words,1160,23,63,439934,AMBNWS2022,urn:contentItem:5VD1-C4B1-JB40-X3TJ-00000-00
"Great Valley Advisor Group Inc. Purchases 2,432 Shares of FedEx Co. ( NYSE : FDX )",American Banking and Market News,,2022-09-27,1139 words,1139,23,63,439934,AMBNWS2022,urn:contentItem:5VCY-2H51-DXK2-M1C2-00000-00
Insiders Buying Adobe And 2 Other Stocks,Benzinga.com,Lisa Levin,2022-09-28,381 words,381,12,89,401674,BENZGA2022,urn:contentItem:66GS-FXJ1-JBDN-3039-00000-00
"FedEx Co. ( NYSE : FDX ) Director R Brad Martin Buys 1,500 Shares",American Banking and Market News,,2022-09-28,808 words,808,12,72,439934,AMBNWS2022,urn:contentItem:66GS-JTC1-DXK2-M2PF-00000-00
FedEx ( NYSE : FDX ) Price Target Lowered to $125.00 at Morgan Stanley,American Banking and Market News,,2022-09-28,1011 words,1011,12,67,439934,AMBNWS2022,urn:contentItem:5VD1-C4B1-JB40-X4SJ-00000-00
FedEx ( NYSE : FDX ) Given a $190.00 Price Target by Berenberg Bank Analysts,American Banking and Market News,,2022-09-28,930 words,930,12,66,439934,AMBNWS2022,urn:contentItem:66GS-JTD1-DXK2-M02Y-00000-00
Will UPS Be Next to Deliver a Warning?,American Banking and Market News,,2022-09-28,893 words,893,12,65,439934,AMBNWS2022,urn:contentItem:66GP-7T91-DXK2-M53K-00000-00
Q4 2023 Earnings Forecast for FedEx Co. ( NYSE : FDX ) Issued By KeyCorp,American Banking and Market News,,2022-09-28,1144 words,1144,12,63,439934,AMBNWS2022,urn:contentItem:66GS-JTC1-DXK2-M1WB-00000-00
Buffington Mohr McNeal Increases Stock Position in FedEx Co. ( NYSE : FDX ),Transcript Daily,,2022-09-28,1402 words,1402,12,58,484294,AMCN-10009368,urn:contentItem:66GT-65T1-F03R-N3K3-00000-00
GOVERNOR ABBOTT APPOINTS SEVEN TO PRIVATE SECTOR ADVISORY COUNCIL,States News Service,States News Service,2022-09-28,682 words,682,12,19,8058,SNS2022,urn:contentItem:66GS-V5R1-DYTH-G3KG-00000-00
Xos Delivers 13 Battery-Electric Stepvans to FedEx Ground Operators in Q3 2022 Stepvans deployed across four different FedEx Ground Operators in four states,GlobeNewswire,,2022-09-29,778 words,778,26,91,222091,PRIZNE2022,urn:contentItem:66H1-5N91-JDPV-B13W-00000-00
FedEx ( NYSE : FDX ) Price Target Lowered to $125.00 at Morgan Stanley,American Banking and Market News,,2022-09-29,1037 words,1037,26,66,439934,AMBNWS2022,urn:contentItem:66H0-J3R1-JB40-X0VW-00000-00
FedEx ( NYSE : FDX ) Issues Q2 2023 Earnings Guidance,American Banking and Market News,,2022-09-29,1080 words,1080,26,65,439934,AMBNWS2022,urn:contentItem:66H0-J3R1-JB40-X274-00000-00
"FedEx Co. ( NYSE : FDX ) Director Acquires $215,115.00 in Stock",Zolmax.com,,2022-09-29,1003 words,1003,26,64,484302,AMCN-116308,urn:contentItem:66GY-S421-F03R-N48F-00000-00
FedEx ( NYSE : FDX ) PT Set at $190.00 by Berenberg Bank,American Banking and Market News,,2022-09-29,1104 words,1104,26,63,439934,AMBNWS2022,urn:contentItem:66H0-J3R1-JB40-X0W5-00000-00
EDUCATION AND WORKFORCE BUSINESS ROUNDTABLE RELEASES RESOURCES FOR EMPLOYERS TO REFORM HIRING AND ADVANCEMENT PRACTICES TO EMPHASIZE SKILLS,States News Service,States News Service,2022-09-29,844 words,844,26,63,8058,SNS2022,urn:contentItem:66H6-SMV1-DYTH-G510-00000-00
FedEx Co. ( NYSE : FDX ) Stake Boosted by Commonwealth Equity Services LLC,American Banking and Market News,,2022-09-29,1179 words,1179,26,62,439934,AMBNWS2022,urn:contentItem:66H0-J3R1-JB40-X342-00000-00
Commonwealth Equity Services LLC Increases Stake in FedEx Co. ( NYSE : FDX ),Watchlist News,,2022-09-29,1377 words,1377,26,58,484299,AMCN-135127,urn:contentItem:66H1-6461-JCMN-Y4VN-00000-00
Berenberg Bank Analysts Give FedEx ( NYSE : FDX ) a $190.00 Price Target,Watchlist News,,2022-09-29,1333 words,1333,26,58,484299,AMCN-135127,urn:contentItem:66GY-S431-F03R-N045-00000-00
"Insider Buying: FedEx Co. ( NYSE : FDX ) Director Purchases $215,115.00 in Stock",American Banking and Market News,,2022-09-30,842 words,842,19,72,439934,AMBNWS2022,urn:contentItem:66H6-JDR1-JB40-X04H-00000-00
FedEx Co. ( NYSE : FDX ) Stake Lifted by Dearborn Partners LLC,American Banking and Market News,,2022-09-30,1118 words,1118,19,63,439934,AMBNWS2022,urn:contentItem:66H6-JGY1-DXK2-M0DB-00000-00
Business Roundtable Releases Resources For Employers To Reform Hiring And Advancement Practices To Emphasize Skills,Targeted News Service,Targeted News Service,2022-09-30,973 words,973,19,60,299219,TARGET2022,urn:contentItem:66H5-YKK1-JC11-11PH-00000-00
"Dearborn Partners LLC Has $309,000 Position in FedEx Co. ( NYSE : FDX )",Watchlist News,,2022-09-30,1396 words,1396,19,58,484299,AMCN-135127,urn:contentItem:66H7-6DN1-F03R-N20R-00000-00
FedEx Co. ( NYSE : FDX ) Stock Position Raised by LeJeune Puetz Investment Counsel LLC,Transcript Daily,,2022-09-30,1356 words,1356,19,58,484294,AMCN-10009368,urn:contentItem:66HB-CB61-JCMN-Y1W3-00000-00
FedEx ( NYSE : FDX ) Issues Q1 2023 Earnings Guidance,Transcript Daily,,2022-09-30,1342 words,1342,19,58,484294,AMCN-10009368,urn:contentItem:66H7-6DP1-F03R-N0YD-00000-00
"3,540 Shares in FedEx Co. ( NYSE : FDX ) Bought by Canton Hathaway LLC",Transcript Daily,,2022-09-30,1320 words,1320,19,58,484294,AMCN-10009368,urn:contentItem:66H7-6DP1-F03R-N0W5-00000-00
"Wealthfront Advisers LLC Purchases 4,430 Shares of FedEx Co. ( NYSE : FDX )",American Banking and Market News,,2022-10-01,1087 words,1087,10,63,439934,AMBNWS2022,urn:contentItem:5VDC-1KJ1-DXK2-M1BT-00000-00
FedEx ( NYSE : FDX ) Price Target Lowered to $125.00 at Morgan Stanley,DailyPolitical,,2022-10-01,1193 words,1193,10,60,484233,AMCN-116307,urn:contentItem:66HC-P4Y1-JCMN-Y48D-00000-00
"Wealthfront Advisers LLC Buys 4,430 Shares of FedEx Co. ( NYSE : FDX )",Watchlist News,,2022-10-01,1378 words,1378,10,58,484299,AMCN-135127,urn:contentItem:66HC-P501-JCMN-Y1T2-00000-00
UMB Bank n.a. Sells 758 Shares of FedEx Co. ( NYSE : FDX ),Zolmax.com,,2022-10-01,1328 words,1328,10,58,484302,AMCN-116308,urn:contentItem:66HF-0YC1-JCMN-Y30P-00000-00
Culbertson A N & Co Inc Buys 945 Shares of FedEx Co. ( NYSE : FDX ),DailyPolitical,,2022-10-01,1410 words,1410,10,58,484233,AMCN-116307,urn:contentItem:66HF-0YC1-JCMN-Y2DJ-00000-00
CRA Financial Services LLC Raises Holdings in FedEx Co. ( NYSE : FDX ),DailyPolitical,,2022-10-01,1326 words,1326,10,58,484233,AMCN-116307,urn:contentItem:66HF-0YC1-JCMN-Y2D8-00000-00
"Artemis Investment Management LLP Buys 244,077 Shares of FedEx Co. ( NYSE : FDX )",DailyPolitical,,2022-10-01,1358 words,1358,10,58,484233,AMCN-116307,urn:contentItem:66HF-0YC1-JCMN-Y26R-00000-00
FORECASTING Profit Warnings Bode Ill For Economy,Global Finance,,2022-10-01,361 words,361,10,36,297150,GFMAG2022,urn:contentItem:674M-2H51-DYRW-V0HK-00000-00
Sandy Spring Bank Purchases 312 Shares of FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-10-02,1143 words,1143,12,65,439934,AMBNWS2022,urn:contentItem:66HM-FMG1-DXK2-M043-00000-00
Wedbush Securities Inc. Sells 76 Shares of FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-10-02,1126 words,1126,12,63,439934,AMBNWS2022,urn:contentItem:5VDF-C1T1-DXK2-M0D5-00000-00
348 Shares in FedEx Co. ( NYSE : FDX ) Acquired by Charter Oak Capital Management LLC,American Banking and Market News,,2022-10-02,1088 words,1088,12,63,439934,AMBNWS2022,urn:contentItem:5VDF-C1S1-DXK2-M4GM-00000-00
FedEx ( NYSE : FDX ) Issues Q2 2023 Earnings Guidance,Transcript Daily,,2022-10-02,1275 words,1275,12,60,484294,AMCN-10009368,urn:contentItem:66HN-08C1-F03R-N03Y-00000-00
Capital Investment Counsel Inc Buys 490 Shares of FedEx Co. ( NYSE : FDX ),DailyPolitical,,2022-10-02,1351 words,1351,12,58,484233,AMCN-116307,urn:contentItem:66HS-87Y1-F03R-N314-00000-00
FedEx ( NYSE : FDX ) Releases Q1 2023 Earnings Guidance,DailyPolitical,,2022-10-02,1329 words,1329,12,58,484233,AMCN-116307,urn:contentItem:66HN-08C1-F03R-N17P-00000-00
Sandy Spring Bank Acquires 312 Shares of FedEx Co. ( NYSE : FDX ),Zolmax.com,,2022-10-02,1369 words,1369,12,58,484302,AMCN-116308,urn:contentItem:66HN-08C1-F03R-N1RC-00000-00
SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of FedEx Corporation - FDX,PR Newswire,,2022-10-03,338 words,338,27,152,8054,PRNEWS2022,urn:contentItem:66HV-HFS1-DXP3-R3N8-00000-00
"HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages FedEx ( FDX ) Investors with Significant Losses to Contact the Firm’s Attorneys, Firm Investigating Possible Securities Law Violations",GlobeNewswire,,2022-10-03,418 words,418,27,106,222091,PRIZNE2022,urn:contentItem:66HV-F521-F15X-2063-00000-00
FedEx Corp. Posts First Quarter Results,Manufacturing Close-Up,,2022-10-03,987 words,987,27,82,345179,MCCLPM2022,urn:contentItem:66HY-VT11-JCRR-021D-00000-00
"Alpha Cubed Investments LLC Has $437,000 Stock Holdings in FedEx Co. ( NYSE : FDX )",American Banking and Market News,,2022-10-03,1131 words,1131,27,68,439934,AMBNWS2022,urn:contentItem:66HV-FYX1-JB40-X21R-00000-00
"Bank Julius Baer & Co. Ltd Zurich Purchases 2,422 Shares of FedEx Co. ( NYSE : FDX )",American Banking and Market News,,2022-10-03,1154 words,1154,27,63,439934,AMBNWS2022,urn:contentItem:5VDK-10T1-JB40-X1R7-00000-00
Altium Wealth Management LLC Has $1.10 Million Stock Holdings in FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-10-03,1156 words,1156,27,63,439934,AMBNWS2022,urn:contentItem:66HV-FYX1-JB40-X1DR-00000-00
FedEx Co. ( NYSE : FDX ) Shares Bought by Savant Capital LLC,American Banking and Market News,,2022-10-03,1205 words,1205,27,62,439934,AMBNWS2022,urn:contentItem:66HV-FYX1-JB40-X0WG-00000-00
Bell & Brown Wealth Advisors LLC Lowers Holdings in FedEx Co. ( NYSE : FDX ),Transcript Daily,,2022-10-03,1392 words,1392,27,58,484294,AMCN-10009368,urn:contentItem:66HW-34M1-F03R-N3BB-00000-00
FedEx Corporation Announces Accelerated Share Repurchase Program,Business Wire,,2022-10-04,562 words,562,27,128,7924,BWIRE2022,urn:contentItem:66J1-VBT1-JBG1-80FV-00000-00
"FDX INVESTOR ALERT: ROSEN , GLOBAL INVESTOR COUNSEL, Encourages FedEx Corporation Investors to Inquire About Class Action Investigation – FDX",GlobeNewswire,,2022-10-04,491 words,491,27,123,222091,PRIZNE2022,urn:contentItem:671N-VJC1-JDPV-B0MF-00000-00
FedEx Will Deliver Better News in 2023,American Banking and Market News,,2022-10-04,804 words,804,27,70,439934,AMBNWS2022,urn:contentItem:66J0-2G81-JB40-X07G-00000-00
First Hawaiian Bank Sells 622 Shares of FedEx Co. ( NYSE : FDX ),DailyPolitical,,2022-10-04,1235 words,1235,27,65,484233,AMCN-116307,urn:contentItem:66J3-1S51-F03R-N54X-00000-00
FedEx Co. ( NYSE : FDX ) Shares Sold by Hartford Investment Management Co.,American Banking and Market News,,2022-10-04,1080 words,1080,27,65,439934,AMBNWS2022,urn:contentItem:66J2-DS91-JB40-X3JH-00000-00
"Howland Capital Management LLC Invests $519,000 in FedEx Co. ( NYSE : FDX )",American Banking and Market News,,2022-10-04,1157 words,1157,27,63,439934,AMBNWS2022,urn:contentItem:66J2-DSP1-DXK2-M3D2-00000-00
Memphis-based VC firm Ridgeline Launches Oversubscribed $52m Fund I,Business Wire,,2022-10-04,783 words,783,27,63,7924,BWIRE2022,urn:contentItem:66J2-X4B1-DXY3-00RG-00000-00
FedEx Co. ( NYSE : FDX ) Shares Sold by Central Bank & Trust Co.,American Banking and Market News,,2022-10-04,1057 words,1057,27,63,439934,AMBNWS2022,urn:contentItem:5VDN-9K11-DXK2-M3PN-00000-00
NYSE :FDX Investor Notice: Investigation over Possible Violations of Securities Laws by FedEx Corporation,ReleaseWire,,2022-10-05,609 words,609,16,172,484276,SBWI-7162,urn:contentItem:66J8-YYB1-JCMN-Y4NP-00000-00
FedEx Co. ( NYSE : FDX ) Stock Holdings Decreased by Truist Financial Corp,American Banking and Market News,,2022-10-05,1118 words,1118,16,74,439934,AMBNWS2022,urn:contentItem:66J8-CB11-DXK2-M0MN-00000-00
FedEx ( NYSE : FDX ) PT Set at $215.00 by UBS Group,American Banking and Market News,,2022-10-05,1170 words,1170,16,63,439934,AMBNWS2022,urn:contentItem:66JD-FS31-JB40-X3DC-00000-00
Oregon Public Employees Retirement Fund Raises Stock Holdings in FedEx Co. ( NYSE : FDX ),DailyPolitical,,2022-10-05,1391 words,1391,16,63,484233,AMCN-116307,urn:contentItem:66JD-7N01-F03R-N0KV-00000-00
FedEx Co. ( NYSE : FDX ) Shares Bought by Foster Group Inc.,Transcript Daily,,2022-10-05,1372 words,1372,16,63,484294,AMCN-10009368,urn:contentItem:66JD-7MY1-F03R-N54N-00000-00
FedEx Co. ( NYSE : FDX ) Shares Sold by Truist Financial Corp,Watchlist News,,2022-10-05,1335 words,1335,16,62,484299,AMCN-135127,urn:contentItem:66J8-YYB1-JCMN-Y27S-00000-00
FedEx Co. ( NYSE : FDX ) Position Boosted by Excalibur Management Corp,DailyPolitical,,2022-10-05,1303 words,1303,16,61,484233,AMCN-116307,urn:contentItem:66JD-7N01-F03R-N0RT-00000-00
FedEx Co. ( NYSE : FDX ) Sees Large Increase in Short Interest,DailyPolitical,,2022-10-05,1241 words,1241,16,61,484233,AMCN-116307,urn:contentItem:66J8-YYR1-F03R-N1R3-00000-00
Washington Trust Advisors Inc. Buys 490 Shares of FedEx Co. ( NYSE : FDX ),Transcript Daily,,2022-10-05,1262 words,1262,16,60,484294,AMCN-10009368,urn:contentItem:66J8-YYR1-F03R-N1JP-00000-00
FedEx Co. ( NYSE : FDX ) Shares Purchased by Absher Wealth Management LLC,Transcript Daily,,2022-10-05,1420 words,1420,16,58,484294,AMCN-10009368,urn:contentItem:66J8-YYR1-F03R-N18F-00000-00
FedEx ( NYSE : FDX ) Updates Q1 2023 Earnings Guidance,American Banking and Market News,,2022-10-06,1068 words,1068,14,65,439934,AMBNWS2022,urn:contentItem:66JG-BBW1-JB40-X0P2-00000-00
FedEx ( NYSE : FDX ) PT Set at $215.00 by UBS Group,Transcript Daily,,2022-10-06,1287 words,1287,14,60,484294,AMCN-10009368,urn:contentItem:66JF-JJ61-F03R-N44J-00000-00
FedEx Co. ( NYSE : FDX ) Shares Bought by F&V Capital Management LLC,DailyPolitical,,2022-10-06,1387 words,1387,14,58,484233,AMCN-116307,urn:contentItem:66JH-2G51-F03R-N02D-00000-00
FedEx Co. ( NYSE : FDX ) Shares Sold by WT Wealth Management,Transcript Daily,,2022-10-06,1312 words,1312,14,58,484294,AMCN-10009368,urn:contentItem:66JH-2G41-F03R-N4H9-00000-00
"Bragar Eagel & Squire, P.C. Is Investigating FedEx , Opendoor , Sotera, and Cantaloupe and Encourages Investors to Contact the Firm",GlobeNewswire,,2022-10-06,667 words,667,14,40,222091,PRIZNE2022,urn:contentItem:66JK-SPS1-JDPV-B19M-00000-00
Amazon Sets Holiday Hiring Target,Sourcing Journal,,2022-10-06,640 words,640,14,30,468651,SRCJNL2022,urn:contentItem:66JH-99X1-JB0P-B4JJ-00000-00
FedEx ( NYSE : FDX ) PT Set at $215.00 by UBS Group,American Banking and Market News,,2022-10-07,987 words,987,14,66,439934,AMBNWS2022,urn:contentItem:5VDW-9571-JB40-X47W-00000-00
FedEx ( NYSE : FDX ) Given a $192.00 Price Target by JPMorgan Chase & Co. Analysts,American Banking and Market News,,2022-10-07,1003 words,1003,14,66,439934,AMBNWS2022,urn:contentItem:66JP-BMX1-DXK2-M0G8-00000-00
FedEx ( NYSE : FDX ) Releases Q1 2023 Earnings Guidance,DailyPolitical,,2022-10-07,1313 words,1313,14,60,484233,AMCN-116307,urn:contentItem:66JP-Y5X1-F03R-N183-00000-00
FedEx Co. ( NYSE : FDX ) Shares Sold by Miller Howard Investments Inc. NY,DailyPolitical,,2022-10-07,1345 words,1345,14,58,484233,AMCN-116307,urn:contentItem:66JP-Y5X1-F03R-N1RK-00000-00
WealthBridge Investment Counsel Inc. Has $6.65 Million Stock Holdings in FedEx Co. ( NYSE : FDX ),Transcript Daily,,2022-10-07,1318 words,1318,14,58,484294,AMCN-10009368,urn:contentItem:66JP-Y5X1-F03R-N0RP-00000-00
FedEx ( NYSE : FDX ) Given a $215.00 Price Target by UBS Group Analysts,Watchlist News,,2022-10-07,1318 words,1318,14,58,484299,AMCN-135127,urn:contentItem:66JN-HSP1-F03R-N4S5-00000-00
Exclusive- FedEx Ground To Lower Holiday Volume Forecasts -internal Memo,International Business Times News,Reuters,2022-10-07,516 words,516,14,35,484255,IBTX-7212,urn:contentItem:66JP-Y4W1-F03R-N331-00000-00
El mercado de Internet físico aumenta por el creciente apoyo a la logística de emisiones cero,iCrowdNewswire (Spanish),,2022-10-07,1024 words,1024,14,22,433668,ICRWDS2022,urn:contentItem:66JT-X8P1-JCTB-F21C-00000-00
"Sumitomo Mitsui Trust Holdings Inc. Acquires 34,894 Shares of FedEx Co. ( NYSE : FDX )",American Banking and Market News,,2022-10-08,1159 words,1159,18,65,439934,AMBNWS2022,urn:contentItem:66K1-WWP1-DXK2-M2R4-00000-00
Community Bank N.A. Boosts Position in FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-10-08,1090 words,1090,18,64,439934,AMBNWS2022,urn:contentItem:66JX-8C91-DXK2-M44S-00000-00
Venture Visionary Partners LLC Boosts Stock Holdings in FedEx Co. ( NYSE : FDX ),American Banking and Market News,,2022-10-08,1123 words,1123,18,63,439934,AMBNWS2022,urn:contentItem:66JX-8CB1-DXK2-M06F-00000-00
FedEx ( NYSE : FDX ) Given a $215.00 Price Target by UBS Group Analysts,American Banking and Market News,,2022-10-08,1075 words,1075,18,63,439934,AMBNWS2022,urn:contentItem:66JX-8CP1-JB40-X2Y8-00000-00
FedEx ( NYSE : FDX ) Updates Q2 2023 Earnings Guidance,DailyPolitical,,2022-10-08,1285 words,1285,18,61,484233,AMCN-116307,urn:contentItem:66JX-V2M1-F03R-N037-00000-00
ACR Alpine Capital Research LLC Takes Position in FedEx Co. ( NYSE : FDX ),DailyPolitical,,2022-10-08,1309 words,1309,18,61,484233,AMCN-116307,urn:contentItem:66JX-V2M1-F03R-N05S-00000-00
FedEx ( NYSE : FDX ) PT Set at $192.00 by JPMorgan Chase & Co.,Zolmax.com,,2022-10-08,1209 words,1209,18,60,484302,AMCN-116308,urn:contentItem:66JW-FY01-JCMN-Y2TP-00000-00
