title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
BKD Wealth Advisors LLC Has $2.31 Million Stock Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-22,1080 words,1080,29,298,439934,AMBNWS2021,urn:contentItem:61V0-9BN1-JB40-X2CF-00000-00
Focused Investors LLC Trims Stake in American Express ( NYSE :AXP),Zolmax.com,,2021-01-22,1098 words,1098,29,297,484302,AMCN-116308,urn:contentItem:61V0-GX21-F03R-N4N6-00000-00
"Pacer Advisors Inc. Sells 10,140 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-01-23,1023 words,1023,8,336,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M31C-00000-00
"Sawgrass Asset Management LLC Sells 2,030 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-01-23,917 words,917,8,306,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M4SR-00000-00
"Waverton Investment Management Ltd Sells 1,698 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-01-23,973 words,973,8,303,439934,AMBNWS2021,urn:contentItem:61V2-K8P1-DXK2-M53K-00000-00
"Northside Capital Management LLC Takes $229,000 Position in American Express ( NYSE :AXP)",Watchlist News,,2021-01-23,1167 words,1167,8,298,484299,AMCN-135127,urn:contentItem:61V1-T3D1-JCMN-Y3MT-00000-00
DORCHESTER WEALTH MANAGEMENT Co Decreases Stock Holdings in American Express ( NYSE :AXP),DailyPolitical,,2021-01-23,1181 words,1181,8,295,484233,AMCN-116307,urn:contentItem:61V0-GX91-F03R-N1JT-00000-00
WBH Advisory Inc. Cuts Stock Holdings in American Express ( NYSE :AXP),Zolmax.com,,2021-01-23,1112 words,1112,8,60,484302,AMCN-116308,urn:contentItem:61V3-3XH1-JCMN-Y0M2-00000-00
"DORCHESTER WEALTH MANAGEMENT Co Sells 3,500 Shares of American Express ( NYSE :AXP)",Zolmax.com,,2021-01-23,1049 words,1049,8,58,484302,AMCN-116308,urn:contentItem:61V0-GX91-F03R-N1T8-00000-00
Riverbridge Partners LLC Sells 100 Shares of American Express ( NYSE :AXP),American Banking and Market News,,2021-01-24,1035 words,1035,11,336,439934,AMBNWS2021,urn:contentItem:61V8-J051-DXK2-M0FG-00000-00
"Candriam Luxembourg S.C. A. Sells 67,745 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-01-24,1023 words,1023,11,301,439934,AMBNWS2021,urn:contentItem:61V8-J041-DXK2-M47X-00000-00
Capital Investment Advisors LLC Sells 123 Shares of American Express ( NYSE :AXP),Watchlist News,,2021-01-24,1159 words,1159,11,298,484299,AMCN-135127,urn:contentItem:61V7-W751-JCMN-Y068-00000-00
American Express ( AXP ) to Release Earnings on Tuesday,Ticker Report,,2021-01-24,794 words,794,11,59,484293,AMCN-126392,urn:contentItem:61V7-W6Y1-F03R-N109-00000-00
"Riverbridge Partners LLC Has $417,000 Stock Holdings in American Express ( NYSE :AXP)",DailyPolitical,,2021-01-24,1037 words,1037,11,59,484233,AMCN-116307,urn:contentItem:61V9-2DT1-JCMN-Y4F6-00000-00
$9.40 Billion in Sales Expected for American Express ( NYSE : AXP ) This Quarter,Transcript Daily,,2021-01-24,1259 words,1259,11,58,484294,AMCN-10009368,urn:contentItem:61VD-CF41-F03R-N2B7-00000-00
American Express ( AXP ) Scheduled to Post Quarterly Earnings on Tuesday,Zolmax.com,,2021-01-24,811 words,811,11,58,484302,AMCN-116308,urn:contentItem:61V7-W6Y1-F03R-N01P-00000-00
"Weekly Upgrades and Downgrades: Peloton, Tesla",TheStreet.com,Rob Lenihan,2021-01-24,531 words,531,11,30,220623,TSC2021,urn:contentItem:61TW-2GS1-F00X-J4CF-00000-00
"Financial Smart Cards Market Outlook 2021: Big Things are Happening | Atos SE, SCM Microsystems, American Express Company , INSIDE Secure SA",iCrowdNewswire (English),,2021-01-25,1576 words,1576,23,465,433665,ICRWDE2021,urn:contentItem:61VM-4X01-JCTB-F0VS-00000-00
Baxter Bros Inc. Raises Stake in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-25,963 words,963,23,339,439934,AMBNWS2021,urn:contentItem:61VM-7VC1-JB40-X216-00000-00
Stewart & Patten Co. LLC Raises Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-25,988 words,988,23,339,439934,AMBNWS2021,urn:contentItem:61VG-JJW1-DXK2-M0XH-00000-00
Nisa Investment Advisors LLC Increases Stock Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-25,1019 words,1019,23,336,439934,AMBNWS2021,urn:contentItem:61VM-NNY1-DXK2-M1VJ-00000-00
American Express ( NYSE :AXP) Shares Bought by Kranot Hishtalmut Le Morim Ve Gananot Havera Menahelet LTD,Watchlist News,,2021-01-25,1048 words,1048,23,335,484299,AMCN-135127,urn:contentItem:61VH-45M1-F03R-N02X-00000-00
Avantax Advisory Services Inc. Has $1.65 Million Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-25,894 words,894,23,307,439934,AMBNWS2021,urn:contentItem:61VG-JJW1-DXK2-M027-00000-00
Baxter Bros Inc. Has $8.45 Million Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-25,1030 words,1030,23,300,439934,AMBNWS2021,urn:contentItem:61VM-7VC1-JB40-X0FG-00000-00
American Express ( NYSE :AXP) Shares Sold by Strs Ohio,American Banking and Market News,,2021-01-25,1029 words,1029,23,300,439934,AMBNWS2021,urn:contentItem:61VG-JKH1-JB40-X1NB-00000-00
Park Avenue Securities LLC Sells 521 Shares of American Express ( NYSE :AXP),Transcript Daily,,2021-01-25,1117 words,1117,23,298,484294,AMCN-10009368,urn:contentItem:61VF-RMT1-JCMN-Y049-00000-00
"IBM Retirement Fund Acquires 1,413 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-01-26,917 words,917,29,342,439934,AMBNWS2021,urn:contentItem:61VP-JD31-DXK2-M285-00000-00
American Express ( NYSE :AXP) Shares Bought by Adviser Investments LLC,American Banking and Market News,,2021-01-26,1078 words,1078,29,334,439934,AMBNWS2021,urn:contentItem:61VV-70P1-DXK2-M3TG-00000-00
American Express ( NYSE :AXP) Issues Quarterly Earnings Results,American Banking and Market News,,2021-01-26,696 words,696,29,317,439934,AMBNWS2021,urn:contentItem:61VV-7071-DXK2-M011-00000-00
"American Express ( NYSE :AXP) Announces Earnings Results, Beats Estimates By $0.45 EPS",Zolmax.com,,2021-01-26,769 words,769,29,308,484302,AMCN-116308,urn:contentItem:61VV-D2T1-F03R-N4KN-00000-00
We Are One Seven LLC Trims Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-26,898 words,898,29,307,439934,AMBNWS2021,urn:contentItem:61VP-JG81-JB40-X029-00000-00
"KLCM Advisors Inc. Sells 2,594 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-01-26,1044 words,1044,29,301,439934,AMBNWS2021,urn:contentItem:61VV-7071-DXK2-M230-00000-00
American Express ( NYSE :AXP) Shares Sold by New York State Teachers Retirement System,American Banking and Market News,,2021-01-26,1048 words,1048,29,300,439934,AMBNWS2021,urn:contentItem:61VP-JD31-DXK2-M1M5-00000-00
We Are One Seven LLC Reduces Stock Holdings in American Express ( NYSE :AXP),Watchlist News,,2021-01-26,1050 words,1050,29,299,484299,AMCN-135127,urn:contentItem:61VN-RNN1-JCMN-Y4WB-00000-00
OLD Dominion Capital Management Inc. Trims Holdings in American Express ( NYSE :AXP),Zolmax.com,,2021-01-26,1010 words,1010,29,299,484302,AMCN-116308,urn:contentItem:61VV-D2T1-F03R-N4NF-00000-00
American Express Declares Dividends on Series B and Series C Preferred Stock,Business Wire,,2021-01-27,252 words,252,39,355,7924,BWIRE2021,urn:contentItem:61VX-S1C1-DXY3-015H-00000-00
Credit Suisse Group Lowers American Express ( NYSE :AXP) Price Target to $115.00,American Banking and Market News,,2021-01-27,795 words,795,39,348,439934,AMBNWS2021,urn:contentItem:61W2-6SD1-DXK2-M4GK-00000-00
"American Express ( NYSE :AXP) Posts Quarterly Earnings Results, Beats Expectations By $0.45 EPS",Watchlist News,,2021-01-27,853 words,853,39,344,484299,AMCN-135127,urn:contentItem:61VY-3K91-JCMN-Y1WN-00000-00
American Express ( NYSE :AXP) Price Target Lowered to $128.00 at Oppenheimer,American Banking and Market News,,2021-01-27,917 words,917,39,343,439934,AMBNWS2021,urn:contentItem:61W2-6SD1-DXK2-M42K-00000-00
American Express ( NYSE :AXP) Shares Purchased by Artemis Investment Management LLP,American Banking and Market News,,2021-01-27,982 words,982,39,339,439934,AMBNWS2021,urn:contentItem:61W2-6S41-JB40-X1FW-00000-00
"Strategic Wealth Designers Buys 1,011 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-01-27,939 words,939,39,339,439934,AMBNWS2021,urn:contentItem:61W2-6SD1-DXK2-M4GR-00000-00
Argus Investors Counsel Inc. Trims Stock Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-27,982 words,982,39,339,439934,AMBNWS2021,urn:contentItem:61W2-6S41-JB40-X193-00000-00
Clark Capital Management Group Inc. Has $48.73 Million Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-27,1093 words,1093,39,333,439934,AMBNWS2021,urn:contentItem:61W2-6SF1-DXK2-M1DF-00000-00
"V Wealth Advisors LLC Acquires 2,435 Shares of American Express ( NYSE :AXP)",Watchlist News,,2021-01-27,1203 words,1203,39,327,484299,AMCN-135127,urn:contentItem:61VY-3K91-JCMN-Y0RR-00000-00
"American Express ( NYSE :AXP) Upgraded to ""Buy"" by DZ Bank",American Banking and Market News,,2021-01-28,839 words,839,34,346,439934,AMBNWS2021,urn:contentItem:61W8-5981-JB40-X2X9-00000-00
"American Express ( NYSE :AXP) to Post Q3 2022 Earnings of $2.28 Per Share, Jefferies Financial Group Forecasts",American Banking and Market News,,2021-01-28,858 words,858,34,345,439934,AMBNWS2021,urn:contentItem:61W8-5981-JB40-X074-00000-00
American Express Expected to Earn Q2 2021 Earnings of $1.49 Per Share ( NYSE :AXP),American Banking and Market News,,2021-01-28,918 words,918,34,340,439934,AMBNWS2021,urn:contentItem:61W8-5981-JB40-X2HK-00000-00
RPG Investment Advisory LLC Makes New Investment in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-28,1007 words,1007,34,338,439934,AMBNWS2021,urn:contentItem:61W8-5981-JB40-X1X3-00000-00
American Express ( NYSE :AXP) Shares Purchased by Matthew Goff Investment Advisor LLC,American Banking and Market News,,2021-01-28,1008 words,1008,34,337,439934,AMBNWS2021,urn:contentItem:61W8-5981-JB40-X3HH-00000-00
Brave Asset Management Inc. Purchases New Shares in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-28,1065 words,1065,34,335,439934,AMBNWS2021,urn:contentItem:61W8-56V1-DXK2-M2J1-00000-00
Q2 2021 EPS Estimates for American Express ( NYSE :AXP) Lifted by Piper Sandler,American Banking and Market News,,2021-01-28,1059 words,1059,34,334,439934,AMBNWS2021,urn:contentItem:61W8-5981-JB40-X2J0-00000-00
Credit Suisse Group Lowers American Express ( NYSE :AXP) Price Target to $115.00,Watchlist News,,2021-01-28,1056 words,1056,34,334,484299,AMCN-135127,urn:contentItem:61W2-CK01-F03R-N4TX-00000-00
American Express ( NYSE :AXP) Rating Increased to Buy at DZ Bank,Watchlist News,,2021-01-28,1088 words,1088,34,332,484299,AMCN-135127,urn:contentItem:61W5-3771-F03R-N47M-00000-00
Mercer Capital Advisers Inc. Cuts Stake in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-29,965 words,965,25,340,439934,AMBNWS2021,urn:contentItem:61WG-5261-DXK2-M3N6-00000-00
Q1 2021 Earnings Estimate for American Express ( NYSE :AXP) Issued By Piper Sandler,American Banking and Market News,,2021-01-29,940 words,940,25,340,439934,AMBNWS2021,urn:contentItem:61WG-52X1-JB40-X2N0-00000-00
Jefferies Financial Group Analysts Reduce Earnings Estimates for American Express ( NYSE :AXP),American Banking and Market News,,2021-01-29,1049 words,1049,25,336,439934,AMBNWS2021,urn:contentItem:61WG-52X1-JB40-X333-00000-00
Oppenheimer Weighs in on American Express ' Q1 2022 Earnings ( NYSE :AXP),American Banking and Market News,,2021-01-29,1020 words,1020,25,336,439934,AMBNWS2021,urn:contentItem:61WG-52Y1-JB40-X0CV-00000-00
"Culbertson A N & Co. Inc. Invests $217,000 in American Express ( NYSE :AXP)",Watchlist News,,2021-01-29,1160 words,1160,25,333,484299,AMCN-135127,urn:contentItem:61WC-1TM1-JCMN-Y01D-00000-00
"American Express to Post FY2021 Earnings of $6.35 Per Share, William Blair Forecasts ( NYSE :AXP)",American Banking and Market News,,2021-01-29,861 words,861,25,308,439934,AMBNWS2021,urn:contentItem:61WG-52X1-JB40-X332-00000-00
Calamos Wealth Management LLC Raises Stock Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-29,924 words,924,25,304,439934,AMBNWS2021,urn:contentItem:61WG-52X1-JB40-X4KJ-00000-00
"Calamos Advisors LLC Purchases 53,769 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-01-29,1027 words,1027,25,300,439934,AMBNWS2021,urn:contentItem:61WG-52X1-JB40-X4KB-00000-00
Morgan Stanley Lowers American Express ( NYSE :AXP) Price Target to $165.00,DailyPolitical,,2021-01-29,1001 words,1001,25,300,484233,AMCN-116307,urn:contentItem:61W9-P6R1-JCMN-Y13Y-00000-00
American Express ( NYSE :AXP) Shares Sold by Dupont Capital Management Corp,American Banking and Market News,,2021-01-30,940 words,940,18,341,439934,AMBNWS2021,urn:contentItem:61WP-21B1-DXK2-M2WW-00000-00
American Express ( NYSE :AXP) Shares Sold by Conning Inc.,Watchlist News,,2021-01-30,1142 words,1142,18,334,484299,AMCN-135127,urn:contentItem:61WJ-XTK1-F03R-N06S-00000-00
WestEnd Advisors LLC Decreases Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-30,1099 words,1099,18,333,439934,AMBNWS2021,urn:contentItem:61WP-21B1-DXK2-M3BW-00000-00
American Express ( NYSE :AXP) Raised to 'Buy' at DZ Bank,Ticker Report,,2021-01-30,876 words,876,18,305,484293,AMCN-126392,urn:contentItem:61WJ-XTS1-JCMN-Y11B-00000-00
Perigon Wealth Management LLC Raises Stock Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-30,985 words,985,18,303,439934,AMBNWS2021,urn:contentItem:61WP-21C1-DXK2-M04K-00000-00
"Venture Visionary Partners LLC Buys 5,909 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-01-30,1044 words,1044,18,301,439934,AMBNWS2021,urn:contentItem:61WJ-DJW1-JB40-X14X-00000-00
American Express ( NYSE :AXP) Shares Purchased by KCS Wealth Advisory,American Banking and Market News,,2021-01-30,1058 words,1058,18,300,439934,AMBNWS2021,urn:contentItem:5SHP-2241-DXK2-M0M0-00000-00
American Express ( NYSE :AXP) Shares Purchased by Perigon Wealth Management LLC,Watchlist News,,2021-01-30,1138 words,1138,18,298,484299,AMCN-135127,urn:contentItem:61WP-6YR1-F03R-N072-00000-00
Q1 2021 EPS Estimates for American Express ( NYSE :AXP) Lowered by Analyst,Zolmax.com,,2021-01-31,955 words,955,15,302,484302,AMCN-116308,urn:contentItem:61WR-NJ81-JCMN-Y3XX-00000-00
Cornerstone Investment Partners LLC Decreases Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-01-31,1019 words,1019,15,302,439934,AMBNWS2021,urn:contentItem:61WS-C081-DXK2-M4RD-00000-00
American Express ( NYSE :AXP) Forecasted to Earn Q1 2021 Earnings of $1.45 Per Share,Watchlist News,,2021-01-31,1039 words,1039,15,302,484299,AMCN-135127,urn:contentItem:61WR-NJ91-JCMN-Y0M1-00000-00
FY2021 EPS Estimates for American Express Boosted by Analyst ( NYSE :AXP),Watchlist News,,2021-01-31,1039 words,1039,15,301,484299,AMCN-135127,urn:contentItem:61WR-NJ91-JCMN-Y0F8-00000-00
Centaurus Financial Inc. Lowers Holdings in American Express ( NYSE :AXP),Zolmax.com,,2021-01-31,1015 words,1015,15,300,484302,AMCN-116308,urn:contentItem:61WR-NJ81-JCMN-Y402-00000-00
American Express ( NYSE :AXP) Price Target Cut to $165.00 by Analysts at Morgan Stanley,Watchlist News,,2021-01-31,1094 words,1094,15,298,484299,AMCN-135127,urn:contentItem:61WR-NJ91-JCMN-Y0YS-00000-00
"3,944 Shares in American Express ( NYSE :AXP) Purchased by GoalVest Advisory LLC",Zolmax.com,,2021-01-31,1118 words,1118,15,297,484302,AMCN-116308,urn:contentItem:61WS-W4Y1-JCMN-Y4SX-00000-00
American Express ( NYSE :AXP) Stock Position Reduced by Cornerstone Investment Partners LLC,Watchlist News,,2021-01-31,1211 words,1211,15,296,484299,AMCN-135127,urn:contentItem:61WS-W4T1-JCMN-Y44R-00000-00
World Asset Management Inc Lowers Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-02-01,910 words,910,20,307,439934,AMBNWS2021,urn:contentItem:61X4-1RM1-JB40-X1R0-00000-00
American Express ( NYSE :AXP) Shares Sold by Arizona State Retirement System,American Banking and Market News,,2021-02-01,933 words,933,20,306,439934,AMBNWS2021,urn:contentItem:61X4-1RM1-JB40-X199-00000-00
Fisher Asset Management LLC Has $1.81 Billion Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-02-01,941 words,941,20,305,439934,AMBNWS2021,urn:contentItem:61X4-1RM1-JB40-X3V1-00000-00
"Golden State Wealth Management LLC Has $549,000 Stock Holdings in American Express ( NYSE :AXP)",American Banking and Market News,,2021-02-01,1020 words,1020,20,301,439934,AMBNWS2021,urn:contentItem:5SHS-BKM1-DXK2-M298-00000-00
"Arizona State Retirement System Sells 4,511 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2021-02-01,1045 words,1045,20,301,439934,AMBNWS2021,urn:contentItem:61X0-CDM1-DXK2-M294-00000-00
Fundamentun LLC Has $2.15 Million Stake in American Express ( NYSE :AXP),American Banking and Market News,,2021-02-01,1045 words,1045,20,301,439934,AMBNWS2021,urn:contentItem:61X4-1RM1-JB40-X3C1-00000-00
Brokers Set Expectations for American Express ' Q1 2021 Earnings ( NYSE :AXP),American Banking and Market News,,2021-02-01,1046 words,1046,20,300,439934,AMBNWS2021,urn:contentItem:61X0-CDK1-DXK2-M4CS-00000-00
INVESTOR ALERT: Scott+Scott Attorneys at Law LLP Investigates American Express Company 's Directors and Officers for Breach of Fiduciary Duties - AXP,Business Wire,,2021-02-02,314 words,314,16,513,7924,BWIRE2021,urn:contentItem:61X6-GW81-JBG1-81TV-00000-00
Royal London Asset Management Ltd. Has $28.81 Million Stake in American Express ( NYSE :AXP),American Banking and Market News,,2021-02-02,901 words,901,16,343,439934,AMBNWS2021,urn:contentItem:61X6-CH81-DXK2-M393-00000-00
Bellwether Advisors LLC Invests $2.79 Million in American Express ( NYSE :AXP),American Banking and Market News,,2021-02-02,1007 words,1007,16,338,439934,AMBNWS2021,urn:contentItem:61XB-1H91-DXK2-M24C-00000-00
PGGM Investments Acquires New Position in American Express ( NYSE :AXP),American Banking and Market News,,2021-02-02,864 words,864,16,308,439934,AMBNWS2021,urn:contentItem:61X6-CH81-DXK2-M1CW-00000-00
Zurcher Kantonalbank Zurich Cantonalbank Has $23.83 Million Stock Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2021-02-02,915 words,915,16,307,439934,AMBNWS2021,urn:contentItem:61X6-CH81-DXK2-M1TS-00000-00
